crn, instructorFirstName, instructorLastName
73432,J,Smist
73482,V,Chunoo
73483,V,Chunoo
73484,V,Chunoo
73485,V,Chunoo
73481,V,Chunoo
73063,J,Smist
73064,J,Smist
73065,J,Smist
73066,J,Smist
73067,J,Smist
73068,J,Smist
73069,J,Smist
73434,V,Chunoo
73435,D,Rosch
73439,J,Smist
73441,T,Macke
73442,T,Macke
54104,S,Ashby
54105,S,Ashby
54106,S,Ashby
54115,S,Ashby
54117,S,Ashby
54744,S,Ashby
53733,,
73980,E,Labarbera-Twarog
70463,M,Leroy
54130,S,Ashby
54446,S,Ashby
54405,A,Arvind
54197,M,Leroy
56036,R,Benton
54235,C,Riordan
54237,J,Lamare
54224,E,Forsythe
54200,,
54231,D,Newman
75441,B,Schiller
54198,M,Lyu
67209,B,Schiller
54215,S,Restubog
75430,S,Restubog
54251,,
54217,S,Won
67204,J,Lamare
75445,J,Jung
54221,,
54223,A,Weaver
54252,R,Benton
59311,E,Barker
53734,,
71930,E,Mun
56034,M,Lyu
58258,J,Jung
68364,R,Weinstein
64962,Y,Park
60528,J,Lamare
63152,F,Drasgow
59991,M,Leroy
75431,L,Pearlman
71935,R,Benton
66569,A,Weaver
54232,M,Cardador
54233,M,Cardador
65544,A,Kramer
54239,Y,Liu
54240,,
54241,,
54242,Y,Liu
54243,,
54244,,
70506,B,Ogolsky
54226,A,Kramer
61476,S,Won
53735,,
31999,R,Shosted
32001,R,Shosted
32004,R,Shosted
32009,R,Shosted
32007,R,Shosted
37055,E,Kramer
37056,E,Kramer
37057,E,Kramer
37054,E,Kramer
64859,M,Mishra
10520,,
10522,,
22037,R,Shosted
72198,M,Gathogo
32019,,
56813,C,Colon
56814,C,Colon
58381,S,Dramin Weiss
60325,S,Dramin Weiss
73223,R,Bhatt
73224,R,Bhatt
73225,R,Bhatt
73222,R,Bhatt
32020,T,Ionin
32021,T,Ionin
32023,T,Ionin
32039,K,Smalls
32046,K,Smalls
40577,K,Smalls
32049,K,Smalls
59649,L,Schwartz
10524,,
69232,,
33353,K,Ishikawa
33373,K,Ishikawa
48083,K,Ishikawa
35055,K,Ishikawa
69250,J,MacDonald
69251,J,MacDonald
50500,J,MacDonald
70706,T,Ionin
70707,T,Ionin
30893,T,Ionin
55038,S,Dramin Weiss
61935,S,Dramin Weiss
63312,S,Dramin Weiss
61859,,
33271,,
45628,,
30894,R,Shosted
47932,R,Shosted
69247,Y,Tang
43108,Y,Tang
42638,M,Gathogo
75626,J,Hualde
75625,J,Hualde
73978,R,Girju
73977,R,Girju
75206,E,Derhemi
47033,E,Derhemi
75620,R,Bhatt
75619,,
63262,L,Pierce
63261,L,Pierce
56284,R,Girju
30896,J,Yoon
41713,J,MacDonald
43184,L,Schwartz
70099,R,Girju
60086,P,Lasersohn
43547,K,Smalls
38065,C,Fisher
75279,R,Bhatt
60612,S,Montrul
48228,J,Hummel
35674,J,Jegerski
10528,,
40591,P,Lasersohn
22348,,
32234,L,Garcia
32235,B,Garcia
32236,L,Garcia
39710,B,Garcia
32237,,
67475,,
71042,,
71045,,
74250,,
48137,,
66517,N,Flores
72006,N,Lira
58201,,
58195,J,de la Garza
75991,E,Ledesma
75993,E,Ledesma
75994,E,Ledesma
75995,E,Ledesma
75996,E,Ledesma
76067,E,Ledesma
76133,E,Ledesma
75997,E,Ledesma
49641,,
51692,O,Vazquez
34283,Y,Ramirez
71411,A,Burgos
71415,A,Burgos
71419,A,Burgos
75271,A,Burgos
75274,A,Burgos
75277,A,Burgos
70108,A,Burgos
66833,,
69392,F,Henshaw
60346,S,Callesano
64939,,
65002,,
33772,,
33766,J,Anderson
75366,J,de la Garza
70289,G,Rosas
60011,I,Molina
58198,N,Flores
10539,,
68422,D,Vergara Bracamontes
54035,E,Velez
35731,G,Martinez Negrette
64953,,
64955,G,Martinez Negrette
63267,M,Gonzalez
63270,M,Gonzalez
63266,M,Gonzalez
55871,N,Lira
55870,N,Lira
56505,,
48135,,
66221,,
66222,,
66224,,
66226,,
66225,,
66227,,
66230,,
66231,,
66232,,
66233,,
66234,,
67437,,
67438,,
69386,,
69388,,
57705,J,Knipp
57643,,
69867,,
57644,,
57645,,
57646,,
57648,J,Knipp
57649,,
57650,,
65588,,
65589,,
65590,,
65591,,
57952,J,Claborn
57956,J,Claborn
57951,S,Slobodnik
57957,S,Slobodnik
57953,D,Morris
57958,R,Sherwood
71648,V,Font Bas
72893,,
72894,,
72895,,
71556,J,Oyallon-Koloski
57655,A,Ciafone
69730,,
64794,M,Sanfilippo
64795,M,Sanfilippo
64797,M,Sanfilippo
64798,M,Sanfilippo
64799,M,Sanfilippo
64800,M,Sanfilippo
64793,M,Sanfilippo
65073,J,Oyallon-Koloski
66939,J,Rosenstein
59167,,
75298,,
75299,,
75300,,
75297,V,Font Bas
57706,D,Long
57656,J,Heuman
57981,J,Johnson
72089,J,Knipp
57657,A,Ciafone
66207,J,Heuman
57666,J,Hay
61120,C,Cole
57678,A,Reisner
57684,A,Aguayo
58840,C,Wilson
72899,V,Font Bas
57982,C,Prendergast
73844,J,Rosenstein
63220,,
57693,A,Aguayo
61805,R,Tierney
61802,R,Tierney
57690,,
57691,,
69732,,
64319,,
57697,D,Long
69376,,
69378,,
69473,,
69377,,
69244,T,Dobbs
32048,,
32065,,
32051,,
43834,,
32067,T,Dobbs
65466,,
65472,,
65473,,
65474,,
65475,,
65476,,
65477,,
65478,,
65597,,
71632,,
65624,,
65802,,
67298,,
67299,,
67300,,
67301,,
71633,,
71634,,
71635,,
71636,,
72524,,
72102,,
64759,A,Reddy
65465,A,Reddy
65599,L,Placzek
49217,,
68446,,
68447,,
68448,,
68449,,
68464,,
68465,,
68466,,
68467,,
68468,,
68469,,
68642,,
68643,,
68644,,
68645,,
68650,,
49795,,
72514,,
72515,,
72532,,
49797,,
49216,,
49212,A,Hoffmeister
58801,A,Hoffmeister
49213,J,Srikant
47768,,
32037,,
32038,,
32040,,
32036,,
58743,,
56122,,
49144,,
10551,,
54467,,
50395,,
50397,,
51989,,
65503,,
72045,,
32070,,
32072,,
32076,,
34509,,
35101,,
33443,,
40141,,
34440,,
59544,,
59545,,
59546,,
59547,,
59548,,
59549,,
59550,,
59551,,
59552,,
59554,,
59555,,
59556,,
59557,,
59558,,
59559,,
67362,,
59562,,
59564,,
59565,,
59566,,
59560,,
34494,S,Petrickova
35108,S,Petrickova
33431,S,Petrickova
68108,,
68109,,
68107,,
45969,,
33478,S,Petrickova
70571,,
70572,,
46995,,
46996,,
46997,,
46998,,
47000,,
47001,,
47004,,
47005,,
64938,,
47011,,
47012,,
47002,L,Placzek
46992,L,Placzek
48293,,
48296,,
47020,,
47015,,
47016,,
47017,,
47019,,
47022,,
47029,,
47014,,
47026,,
47030,,
56975,,
50737,,
46999,,
47023,K,Whittlesey
47013,K,Whittlesey
47003,,
48289,L,Placzek
50736,L,Placzek
55844,,
55845,,
49232,,
46907,,
49238,,
46844,,
46849,,
46851,,
46858,,
58983,,
46853,,
46856,,
58982,,
58984,,
58985,,
46899,,
46905,,
58986,,
67361,,
56755,,
56986,,
46860,R,Guzman
46908,R,Guzman
56751,R,Guzman
46881,,
46861,,
46862,,
50605,,
49233,,
46868,,
46877,,
46882,,
46864,,
50606,,
46888,,
46883,,
46896,,
46889,,
59727,,
46886,,
49991,,
62231,,
46880,D,Berwick Evans
46897,D,Berwick Evans
52789,,
46865,D,Berwick Evans
49990,D,Berwick Evans
52032,,
52033,R,Guzman
52034,R,Guzman
47037,,
47038,,
52590,,
56592,,
47040,,
56594,,
47057,,
47041,,
47056,,
47045,,
56590,,
49246,,
59744,,
49249,,
62214,,
59328,I,Ahmed
47036,I,Ahmed
50384,,
47042,,
51991,,
47039,,
49247,,
51402,,
59729,,
59728,,
59730,,
59731,,
59732,,
50549,,
51398,,
51400,,
51403,,
59733,,
59736,,
59737,,
49251,I,Ahmed
47058,I,Ahmed
52589,,
47052,,
47055,,
59739,,
59741,,
49248,,
47048,,
47672,,
49250,,
56593,,
51401,,
51399,,
59740,,
59735,,
47046,,
62213,,
64921,,
47043,J,Heller
51397,J,Heller
68120,,
68121,,
68122,,
68123,,
50501,A,Hildebrand
64920,,
50756,,
62211,I,Ahmed
54599,I,Ahmed
74643,,
74644,,
74645,,
74646,,
74647,,
74648,,
74649,,
74650,,
74652,,
74653,,
74654,,
74655,,
74656,,
74657,,
74658,,
74659,,
75433,,
75434,A,Champion
74605,J,Chuang
74606,J,Chuang
74609,,
74611,,
74612,,
74642,A,Champion
74651,A,Champion
76216,J,Chuang
76217,J,Chuang
76218,,
76219,,
76220,,
51206,,
51208,,
51209,,
59624,,
51203,,
50014,D,Berwick Evans
50015,D,Berwick Evans
55364,D,Berwick Evans
60301,D,Berwick Evans
34498,,
34448,,
66654,,
65074,,
67249,,
34450,,
68430,,
34383,,
34395,,
34444,,
53281,M,Silva
63537,M,Silva
64889,Y,Baryshnikov
54663,O,Milenkovic
54664,A,Han
10553,,
61957,P,Serafini
59202,R,McCarthy
32099,,
39112,,
32102,,
39113,,
30344,,
39114,,
54459,A,Hoffmeister
54460,A,Hoffmeister
30348,,
39116,,
33533,,
39117,,
62937,,
62938,,
63037,,
63038,,
34503,W,Haboush
34447,W,Haboush
54464,,
54465,,
57836,,
57837,,
55159,,
69245,,
51392,,
55582,,
55583,,
67250,,
67251,,
32108,,
32110,,
32112,,
32114,,
65075,,
65076,,
72897,,
32103,,
32106,,
30352,,
39127,,
47761,,
49850,,
47762,,
32116,,
32118,,
32120,,
32123,,
57793,,
57794,,
30354,,
39129,,
66403,,
66404,,
32125,,
32127,,
32132,,
32134,,
32129,,
32130,,
59648,,
59650,,
30355,,
39130,,
32136,,
32137,,
32138,,
32139,,
30356,,
39131,,
36039,A,Kloeckner
36042,A,Kloeckner
32140,,
32144,,
32147,,
32150,,
62178,,
33523,,
39204,,
39205,,
41584,B,Carpenter
65037,,
65039,,
35042,,
35014,,
75330,,
75332,,
49235,H,Nguyen
35018,,
63083,,
49237,,
49242,,
38764,D,Unger
46965,D,Unger
33413,,
49240,,
33376,,
33474,,
35036,,
35029,,
38763,A,Yu
38765,A,Yu
65033,A,Yu
65079,A,Stepanov
65081,A,Stepanov
58797,A,Stepanov
58799,A,Stepanov
65612,A,Stepanov
65614,A,Stepanov
70172,S,Har-Peled
72229,S,Har-Peled
72294,B,Carpenter
30808,,
39139,,
66990,,
66991,,
30809,,
39140,,
67685,J,Allen
69829,J,Allen
30810,,
39141,,
49165,,
64803,,
64054,Y,Baryshnikov
30815,I,Duursma
30817,S,Dutta
42939,R,Kedem
39228,M,Li
65388,S,Katz
52652,S,Tolman
71342,E,Kerman
59521,N,Dunfield
30823,J,Thorner
59520,E,Lerman
30824,X,Li
30825,R,Laugesen
51379,M,Erdogan
67682,M,Junge
30826,V,Zharnitsky
30828,N,Tzirakis
33567,P,Dey
67684,,
33547,K,Kirkpatrick
33562,J,Balog
62766,A,Kostochka
58366,J,Balog
65166,K,Mortensen
65165,Y,Baryshnikov
57742,N,Dunfield
51374,A,Zaharescu
48012,D,Kim
57739,N,Dunfield
66669,R,Loja Fernandes
10556,,
10600,,
10572,,
10574,,
68951,A,Allen
71979,M,Yao
71981,M,Yao
71984,S,Raquel
71985,S,Raquel
75559,C,Torelli
75560,C,Torelli
71992,T,Parkinson
71993,T,Parkinson
73399,J,Yun
75662,J,Hobson
73400,J,Yun
75663,J,Hobson
71986,J,Flesher
71987,A,Allen
71988,V,Sachdev
71990,R,Watkins
30499,C,Kieffer
32502,R,Alt
32507,R,Alt
32509,R,Alt
32517,R,Alt
45652,R,Alt
45653,R,Alt
61439,R,Alt
33660,M,Reedy
59885,M,Reedy
40558,M,Reedy
45179,M,Reedy
45215,M,Reedy
45218,M,Reedy
45221,M,Reedy
33812,M,Reedy
33676,M,Reedy
33849,M,Reedy
33817,M,Reedy
33823,M,Reedy
33825,M,Reedy
33864,B,Mehrtens
33860,M,Reedy
33902,M,Reedy
33840,M,Reedy
33905,M,Reedy
33910,M,Reedy
34009,M,Reedy
52529,M,Reedy
34028,M,Reedy
34031,M,Reedy
40543,M,Reedy
40552,M,Reedy
52538,M,Reedy
33829,B,Mehrtens
34078,M,Reedy
34084,M,Reedy
34093,M,Reedy
34102,M,Reedy
34108,M,Reedy
45123,M,Reedy
52530,M,Reedy
56495,X,Yu
66994,T,Knox
51863,N,Kirchner
45227,N,Kirchner
45416,N,Kirchner
45417,N,Kirchner
45418,N,Kirchner
45419,N,Kirchner
45420,E,Good
45421,E,Good
45422,E,Good
45431,E,Good
45433,E,Good
45434,E,Good
67083,T,Knox
65027,T,Knox
49915,H,Wright
45198,M,Reedy
45216,M,Reedy
45219,M,Reedy
45225,A,Gulley
56301,C,Brown
56303,J,Joesting
56304,J,Joesting
56305,J,Joesting
56306,J,Joesting
56307,J,Joesting
56308,J,Joesting
56309,J,Joesting
56310,J,Joesting
56312,J,Joesting
58101,J,Joesting
58103,J,Joesting
58104,J,Joesting
58105,J,Joesting
58107,J,Joesting
58108,J,Joesting
58109,J,Joesting
58110,J,Joesting
60052,J,Joesting
45426,N,Kirchner
34034,N,Kirchner
34037,N,Kirchner
33844,N,Kirchner
33852,N,Kirchner
33861,N,Kirchner
34039,N,Kirchner
33865,N,Kirchner
34051,N,Kirchner
33904,N,Kirchner
33908,N,Kirchner
33911,N,Kirchner
34019,N,Kirchner
40568,N,Kirchner
34008,N,Kirchner
33900,N,Kirchner
34016,N,Kirchner
45428,N,Kirchner
45427,N,Kirchner
33831,N,Kirchner
33654,N,Kirchner
33674,N,Kirchner
33847,N,Kirchner
33916,N,Kirchner
33929,N,Kirchner
34046,N,Kirchner
34053,N,Kirchner
34057,N,Kirchner
34074,N,Kirchner
34100,N,Kirchner
34120,N,Kirchner
34125,N,Kirchner
34134,N,Kirchner
34140,N,Kirchner
34145,N,Kirchner
34150,N,Kirchner
47316,E,Good
47317,E,Good
47318,E,Good
47319,E,Good
47320,E,Good
47321,E,Good
47217,E,Good
47328,E,Good
47329,E,Good
47330,E,Good
47332,E,Good
47333,E,Good
47338,E,Good
41199,,
71900,S,Naidu
54821,J,Radin
54822,D,Buntrock
54823,D,Buntrock
51869,S,Naidu
51870,S,Naidu
47874,N,Kirchner
47875,N,Kirchner
47876,A,Stenger
30502,R,Alt
33582,R,Alt
33583,R,Alt
33584,R,Alt
33585,R,Alt
33586,R,Alt
33588,R,Alt
39770,R,Alt
55475,D,Llano
58147,M,Schuler
58149,D,Bielser
47677,M,Schuler
40596,A,Stenger
40597,A,Stenger
40598,A,Stenger
40599,A,Stenger
40600,A,Stenger
40615,A,Stenger
40603,A,Stenger
40604,A,Stenger
40606,A,Stenger
40607,A,Stenger
40608,A,Stenger
40612,A,Stenger
40613,A,Stenger
30495,A,Kalsotra
71748,L,Levesque
71749,L,Levesque
31654,S,Prasanth
30555,C,Christian-Hinman
73058,A,Stenger
73059,A,Stenger
73060,A,Stenger
73061,A,Stenger
39780,B,Stadtmueller
60060,M,Bagchi
32529,R,Alt
32533,R,Alt
49714,P,Mera
73070,M,Ho
70205,D,Rock
60483,B,Wilson
40594,L,Chen
59992,H,Chung
47357,,
65276,C,Brown
56452,A,Belmont
58507,S,Ceman
49845,C,Brooke
58111,J,Imlay
58112,J,Imlay
39763,J,Imlay
58113,W,Brieher
58114,W,Brieher
39764,W,Brieher
44285,W,Brieher
57129,M,Gillette
30558,H,Qiao
54204,J,Cronan
65455,J,Shisler
70845,J,Rhodes
43038,S,Nair
63202,J,Imlay
10583,,
10001,,
10002,,
66241,J,Hagman
66240,M,Tucker Zwilling
66242,A,Wolff
66243,C,Mulvaney
52464,K,Clark
60577,C,Fisher
53207,J,Hay
53208,,
67017,J,Turnock
53209,,
33892,R,Barrett
67745,R,Trilling
53946,E,Stoppino
34349,M,Ruiz
63055,V,Hoefig
63060,V,Hoefig
63064,V,Hoefig
71790,V,Hoefig
71791,V,Hoefig
71792,V,Hoefig
58535,V,Hoefig
49830,K,Norcross
49829,K,Norcross
54430,H,Grossman
39456,E,Stoppino
59497,B,Walters
63311,B,Walters
36697,,
36704,,
36705,,
36710,,
36712,,
36714,,
48353,,
36693,M,Philpott
73452,M,Philpott
75475,,
75471,M,Philpott
75473,M,Philpott
10540,,
22421,M,Philpott
54463,M,Philpott
22237,M,Philpott
56507,M,Philpott
40457,M,Philpott
22243,M,Philpott
69990,L,Liebenberg
69991,S,Hutchens
75484,S,Hutchens
64686,,
64687,,
64688,,
64689,,
64690,,
64863,,
64864,,
64865,,
64866,,
64867,,
64868,,
64869,,
64870,,
65214,,
65215,,
64669,B,Flachsbart
65233,B,Flachsbart
65357,,
69988,S,Brunson
67616,,
74623,A,van der Zande
33324,,
33338,,
33343,,
33346,,
33349,,
33356,,
33367,,
33369,,
33371,,
33372,,
33395,,
33396,,
33400,,
45608,,
45632,,
60738,,
67242,,
67243,,
67211,G,Juarez
33317,A,Pearlstein
75488,G,Juarez
33318,A,Pearlstein
33398,,
33405,,
33406,,
33407,,
33409,,
33411,,
36483,,
36488,,
36492,,
39317,,
41619,,
41620,,
41679,,
41680,,
69170,,
69171,,
33401,N,Glumac
33403,K,Smith
75489,N,Glumac
75490,K,Smith
75491,,
76271,N,Glumac
76272,K,Smith
36528,,
36540,,
36570,,
36582,,
36594,,
36600,,
36607,,
50299,,
62123,,
63416,,
36559,,
36512,S,Nam
36518,L,Cai
36588,S,Nam
62131,L,Cai
63418,,
36624,,
36627,,
36631,,
36637,,
36640,,
36645,,
36653,,
36655,,
36657,,
36661,,
63823,,
63824,,
36615,J,Almeida de Souza Ramos
67210,C,Shao
36620,J,Almeida de Souza Ramos
75522,C,Shao
45631,,
38737,,
38739,,
38740,,
45564,,
45609,,
63468,,
63469,,
63596,,
66353,,
66354,,
36667,S,Salapaka
36673,P,Mehta
66251,S,Salapaka
63593,P,Mehta
66355,,
67924,,
67927,,
67928,,
69339,,
32243,B,Flachsbart
32242,B,Flachsbart
67926,,
70138,,
70139,,
70140,,
70136,E,Hsiao-Wecksler
75525,E,Hsiao-Wecksler
69337,,
75526,,
32244,A,Dunn
52165,A,Dunn
32245,B,Mercer
75541,B,Mercer
54361,J,He
40450,J,He
76273,J,He
56136,,
56137,,
56139,,
56134,C,Lee
56133,C,Lee
76274,C,Lee
68180,K,Stephani
69180,K,Stephani
70687,K,Stephani
76275,K,Stephani
36858,M,Brewster
62173,M,Brewster
58135,N,Miljkovic
70586,N,Miljkovic
64011,S,Tawfick
41755,S,Tawfick
30307,S,Tawfick
70088,E,Ertekin
70089,E,Ertekin
75528,E,Ertekin
75531,E,Ertekin
36926,,
36954,,
41576,,
59291,,
63485,,
69205,,
70612,,
75674,,
75676,,
75677,,
75678,,
75679,,
75680,,
75681,,
36961,M,Belabbas
75682,M,Belabbas
75886,M,Gazzola
75885,M,Gazzola
76279,M,Gazzola
56092,S,Kapoor
56569,S,Kapoor
76281,S,Kapoor
73103,W,King
73102,W,King
30305,D,Block
60190,D,Block
60191,,
68244,,
68245,,
75761,,
75762,,
75763,,
74507,J,Bentsman
74506,J,Bentsman
36716,B,Johnson
36723,,
36731,,
36740,,
36746,,
39319,,
45544,,
64200,,
70118,,
62488,B,Johnson
36848,K,James
62977,K,James
41754,K,James
74504,M,Alleyne
74489,M,Alleyne
60166,,
60167,,
69036,,
54416,A,Wagoner Johnson
60170,A,Wagoner Johnson
55927,,
55926,,
55928,,
67800,G,Mensing
55925,G,Mensing
76282,G,Mensing
10541,,
10543,,
58847,A,van der Zande
53744,R,Dong
74013,R,Dong
75916,K,Wise
75915,K,Wise
63967,N,Hovakimyan
66183,M,Saif
32257,K,Smith
10547,,
32262,A,van der Zande
32263,A,van der Zande
69129,A,van der Zande
68952,D,Socie
43169,M,Saif
72603,S,Vanka
72541,S,Vanka
10549,,
73969,M,Dailey
73970,M,Dailey
73971,M,Dailey
73972,M,Dailey
73973,M,Dailey
73974,M,Dailey
10582,,
30520,T,Kehl-Fie
10005,,
32542,E,Ashworth
32546,E,Ashworth
41854,E,Ashworth
41855,E,Ashworth
30525,E,Ashworth
64672,E,Ashworth
64675,E,Ashworth
32555,E,Ashworth
32558,E,Ashworth
32560,E,Ashworth
32564,E,Ashworth
30532,E,Ashworth
64673,E,Ashworth
32566,E,Ashworth
32567,E,Ashworth
32569,E,Ashworth
30540,E,Ashworth
64674,E,Ashworth
32575,E,Ashworth
32584,E,Ashworth
30549,E,Ashworth
32570,E,Ashworth
32572,E,Ashworth
32573,E,Ashworth
10166,,
32811,E,Bolton
10168,,
39568,M,Goodman
39569,M,Goodman
30427,M,Goodman
30429,P,Huang
75162,P,Huang
10557,,
30431,C,Leal
75163,C,Leal
30432,M,Goodman
32973,J,TerBush
32332,J,TerBush
32401,J,TerBush
51976,J,TerBush
58741,J,TerBush
32409,J,TerBush
75219,J,TerBush
63621,M,Shim
64410,M,Shim
10559,,
38343,D,Cahill
75172,D,Cahill
30434,D,Shoemaker
66885,L,Nagel
66897,A,Schleife
66895,A,Schleife
66886,N,Gabrielson
66889,N,Gabrielson
66890,N,Gabrielson
66898,N,Gabrielson
66899,N,Gabrielson
66900,N,Gabrielson
66901,J,Zuo
66902,J,Zuo
66891,J,Zuo
66892,J,Zuo
42990,D,Trinkle
63203,D,Trinkle
63204,D,Trinkle
63205,D,Trinkle
75243,D,Trinkle
30436,W,Kriven
46510,W,Kriven
30439,J,Krogstad
45664,P,Bellon
38339,H,Wang
61140,C,Evans
30449,Y,Zhang
30451,J,Cheng
30457,Q,Chen
46512,Q,Chen
64701,A,Statt
64704,A,Statt
73210,Q,Cao
73213,Q,Cao
71919,N,Gabrielson
10601,,
39574,A,Hoffmann
39575,A,Hoffmann
10561,,
30462,K,Schweizer
75199,K,Schweizer
30465,,
75260,,
30482,,
75262,,
10568,,
30489,,
75263,,
10566,,
73719,N,Perry
43023,C,Schroeder
10570,,
30557,E,Peterson
75805,L,Moorhouse
37441,K,Livengood
37445,K,Livengood
44646,K,Livengood
48326,K,Livengood
39962,K,Livengood
51510,K,Livengood
37438,K,Livengood
32468,A,Yeung
30552,S,Taylor
37678,G,Sanchez Portuguez
37681,G,Sanchez Portuguez
37684,G,Sanchez Portuguez
52827,G,Sanchez Portuguez
48096,G,Sanchez Portuguez
37688,G,Sanchez Portuguez
37676,G,Sanchez Portuguez
60847,B,Hinkley
30569,J,Siena
30574,S,Stone
73460,M,Eagen
73461,M,Eagen
73462,M,Eagen
73463,M,Eagen
73464,M,Eagen
73465,M,Eagen
73466,M,Eagen
73467,M,Eagen
73468,M,Eagen
73469,M,Eagen
73470,M,Eagen
73471,M,Eagen
73319,M,Eagen
75493,M,Eagen
75494,M,Eagen
75495,M,Eagen
75496,M,Eagen
75497,M,Eagen
75498,M,Eagen
75499,M,Eagen
75502,M,Eagen
75513,M,Eagen
75514,M,Eagen
75515,M,Eagen
75516,M,Eagen
75517,M,Eagen
37729,I,Tsekouras
37732,I,Tsekouras
37733,I,Tsekouras
37735,I,Tsekouras
37737,I,Tsekouras
37738,I,Tsekouras
37739,I,Tsekouras
37740,I,Tsekouras
37741,I,Tsekouras
37742,I,Tsekouras
37743,I,Tsekouras
37744,I,Tsekouras
75811,I,Tsekouras
75812,I,Tsekouras
75813,I,Tsekouras
37728,I,Tsekouras
37750,I,Tsekouras
37755,I,Tsekouras
37760,I,Tsekouras
37762,I,Tsekouras
37816,I,Tsekouras
37817,I,Tsekouras
37820,I,Tsekouras
37821,I,Tsekouras
37823,I,Tsekouras
37824,I,Tsekouras
37826,I,Tsekouras
37827,I,Tsekouras
73517,I,Tsekouras
75814,I,Tsekouras
75815,I,Tsekouras
37746,I,Tsekouras
32629,S,Fairbanks
38163,,
38169,,
38172,S,Segredo
50442,,
50443,,
50444,,
39625,,
39632,,
32636,,
32637,R,Flores
32638,,
59765,R,Flores
47883,C,Stephens
47690,,
37510,J,McAdara
37511,J,McAdara
37512,J,McAdara
37513,J,McAdara
37522,J,McAdara
37523,J,McAdara
39658,J,McAdara
39659,J,McAdara
37514,J,McAdara
37515,J,McAdara
37516,J,McAdara
37517,J,McAdara
37518,J,McAdara
37519,J,McAdara
37520,J,McAdara
37521,J,McAdara
42697,J,McAdara
37376,C,Tsitsaros
37390,C,Tsitsaros
37410,C,Tsitsaros
37417,C,Tsitsaros
37418,C,Tsitsaros
37419,J,Hickey
37420,J,Hickey
48208,C,Tsitsaros
48328,C,Tsitsaros
50437,C,Tsitsaros
75884,C,Tsitsaros
32623,C,Tsitsaros
10009,,
38168,J,Meyers
42396,J,Meyers
42399,J,Meyers
42403,J,Meyers
54885,G,Sanchez Portuguez
24158,,
38645,G,Sanchez Portuguez
72196,A,Yeung
67138,J,Meyers
24061,A,Kruse
39965,C,Carrillo
39968,C,Carrillo
39967,C,Carrillo
49360,C,Carrillo
39966,C,Carrillo
53912,C,Carrillo
39963,C,Carrillo
30584,S,Taylor
48347,A,Solya
37705,A,Solya
37702,A,Solya
37700,A,Solya
55241,A,Solya
37694,A,Solya
53913,A,Solya
37692,L,Gray
70719,S,Wigley
30559,,
32619,B,Houser
32475,A,Kruse
10011,,
38190,M,Eagen
38193,M,Eagen
38196,M,Eagen
38201,M,Eagen
38205,M,Eagen
38208,M,Eagen
75749,M,Eagen
75750,M,Eagen
38184,M,Eagen
56341,R,Sennet
30591,A,Solya
30592,E,Peterson
30595,S,Fairbanks
65132,B,Sweet
30603,D,Gallo
30605,A,Solya
70388,S,Fairbanks
43772,T,Carrillo
43770,C,McNeill
48112,J,Pugh
48111,R,Bridgewater
39969,C,Carrillo
38240,C,Carrillo
39970,E,Fieldsteel
70309,H,Taube
70310,R,Tharp
38241,S,Taylor
30640,E,Fieldsteel
39973,R,Tharp
32649,S,Taylor
41534,,
30637,N,Vallier
42744,J,Magee
42745,M,Takao
70403,S,Wigley
38273,Y,Redman
38278,J,Keeble
38281,J,Dee
38282,T,McGovern
38283,D,Richtmeyer
38251,B,Scully
38252,E,Chasanov
38271,A,Yeung
50641,L,Gray
53906,D,Gallo
50797,T,McGovern
30657,A,Kruse
39686,D,Gallo
30653,C,Moersch
30655,C,Moersch
47160,D,Robinson
62828,A,Yeung
58635,J,Spencer
75644,J,Gunn
30676,M,Tilley
10014,,
71004,L,Holden
42413,L,Holden
38243,E,Fieldsteel
72180,C,Robards
42415,A,Megill
42410,H,Taube
42414,J,Gunn
42412,E,Peterson
23831,S,Stone
23799,G,Sanchez Portuguez
42679,G,Sanchez Portuguez
23877,G,Sanchez Portuguez
72195,A,Yeung
23791,T,Ehlen
38263,B,Coleman
23861,J,Siena
38619,C,McNeill
23793,J,Pugh
38244,C,McNeill
38247,,
23777,C,Stephens
38620,R,Bridgewater
42411,H,Taube
76020,M,Reagan
43787,L,Holden
38249,R,Haken
72657,A,Yeung
62524,B,Scully
69804,B,Scully
72662,C,Daval
57945,C,Moersch
72661,D,McDonough
72660,D,Richtmeyer
72658,E,Freivogel
69754,J,Keeble
72659,M,Freivogel
67275,N,Lee
62412,T,Ehlen
62409,H,Taube
62410,H,Taube
64411,C,Stephens
10017,,
61352,C,Carrillo
38312,E,Fieldsteel
41990,H,Taube
39974,R,Tharp
39975,S,Taylor
39977,C,Carrillo
69202,S,Peterson
30716,C,Ramirez
73325,I,Tsekouras
74049,M,Takao
49392,N,Vallier
32821,M,Takao
10026,,
30734,G,Magee
59798,G,Magee
76015,G,Magee
45134,G,Magee
58089,G,Magee
64380,G,Magee
10022,,
30766,S,Peterson
30798,J,Nichols
30720,,
48117,C,McNeill
71887,A,Megill
32827,,
71888,A,Megill
30741,C,Robards
30743,D,Robinson
32830,R,Haken
75914,G,Sanchez Portuguez
38316,J,Keeble
38317,J,Minor
38318,J,Dee
38319,T,McGovern
38320,D,Richtmeyer
38323,B,Scully
38325,S,Tegge
38327,E,Chasanov
