courseDept,courseNum,id,type
TAM,545,1,PREREQ
TAM,549,0,PREREQ
TAM,549,1,PREREQ
TAM,551,0,PREREQ
TAM,551,1,PREREQ
TAM,551,2,PREREQ
TAM,552,0,PREREQ
TAM,554,0,PREREQ
TAM,555,0,PREREQ
TAM,555,1,PREREQ
TAM,555,2,PREREQ
TAM,557,0,PREREQ
TAM,557,1,PREREQ
TAM,570,0,PREREQ
TAM,570,1,PREREQ
TAM,574,0,PREREQ
TE,567,0,PREREQ
THEA,126,0,PREREQ
THEA,175,0,PREREQ
THEA,204,0,PREREQ
THEA,204,1,PREREQ
THEA,208,0,PREREQ
THEA,211,0,PREREQ
THEA,212,0,PREREQ
THEA,220,0,PREREQ
THEA,220,1,PREREQ
THEA,222,0,PREREQ
THEA,223,0,PREREQ
THEA,270,0,PREREQ
THEA,271,0,PREREQ
THEA,275,0,PREREQ
THEA,304,0,PREREQ
THEA,361,0,PREREQ
THEA,364,0,PREREQ
THEA,364,1,PREREQ
THEA,377,0,PREREQ
THEA,377,1,PREREQ
THEA,377,2,PREREQ
THEA,377,3,PREREQ
THEA,408,0,PREREQ
THEA,409,0,PREREQ
THEA,409,1,PREREQ
THEA,411,0,PREREQ
THEA,412,0,PREREQ
THEA,416,0,PREREQ
THEA,419,0,PREREQ
THEA,420,0,PREREQ
THEA,422,0,PREREQ
THEA,423,0,PREREQ
THEA,424,0,PREREQ
THEA,428,0,PREREQ
THEA,430,0,PREREQ
THEA,430,1,PREREQ
THEA,432,0,PREREQ
THEA,432,1,PREREQ
THEA,432,2,PREREQ
THEA,437,0,PREREQ
THEA,437,1,PREREQ
THEA,443,0,PREREQ
THEA,444,0,PREREQ
THEA,454,0,PREREQ
THEA,454,1,PREREQ
THEA,459,0,PREREQ
THEA,460,0,PREREQ
THEA,479,0,PREREQ
THEA,479,1,PREREQ
THEA,479,2,PREREQ
THEA,479,3,PREREQ
THEA,491,0,PREREQ
THEA,497,0,PREREQ
THEA,519,0,PREREQ
THEA,522,0,PREREQ
THEA,524,0,PREREQ
THEA,530,0,PREREQ
TRST,500,0,PREREQ
TRST,508,0,PREREQ
TSM,234,0,PREREQ
TSM,339,0,PREREQ
TSM,339,1,PREREQ
TSM,339,2,PREREQ
TSM,339,3,PREREQ
TSM,339,4,PREREQ
TSM,425,0,COREQ
TSM,439,0,PREREQ
TURK,202,0,PREREQ
TURK,403,0,PREREQ
TURK,404,0,PREREQ
TURK,405,0,PREREQ
TURK,406,0,PREREQ
UKR,201,0,PREREQ
UKR,202,0,PREREQ
UP,203,0,PREREQ
UP,204,0,PREREQ
UP,347,0,PREREQ
UP,347,1,PREREQ
UP,347,2,PREREQ
UP,347,3,PREREQ
UP,431,0,PREREQ
UP,455,0,PREREQ
UP,513,0,PREREQ
UP,519,0,PREREQ
UP,552,0,PREREQ
UP,552,1,PREREQ
UP,580,0,PREREQ
UP,585,0,PREREQ
UP,585,1,PREREQ
VCM,563,0,PREREQ
VCM,634,0,PREREQ
VCM,637,0,PREREQ
VCM,641,0,PREREQ
VCM,642,0,PREREQ
VCM,643,0,PREREQ
VCM,645,0,PREREQ
VCM,656,0,PREREQ
VCM,657,0,PREREQ
VCM,660,0,PREREQ
VCM,663,0,PREREQ
VCM,695,0,PREREQ
VM,612,0,PREREQ
VM,613,0,PREREQ
VM,614,0,PREREQ
VM,615,0,PREREQ
VM,616,0,PREREQ
WLOF,202,0,PREREQ
WLOF,403,0,PREREQ
WLOF,404,0,PREREQ
WLOF,405,0,PREREQ
WLOF,406,0,PREREQ
WLOF,407,0,PREREQ
YDSH,102,0,PREREQ
