courseDept,courseNum,GPA,title
MSE,457,3.33,Polymer Chemistry
MSE,458,3.25,Polymer Physics
MSE,460,3.1,Electronic Materials I
MSE,461,3.55,Electronic Materials II
MSE,470,3.58,Design and Use of Biomaterials
MSE,473,3.39,Biomolecular Materials Science
MSE,474,3.63,Biomaterials and Nanomedicine
MSE,480,3.44,Surfaces and Colloids
MSE,481,3.52,Electron Microscopy
MSE,485,3.64,Atomic Scale Simulations
MSE,487,3.59,Materials for Nanotechnology
MSE,488,3.44,Optical Materials
MSE,489,3.72,Matl Select for Sustainability
MSE,498,3.74,Special Topics
MSE,500,3.53,Statistical Thermodyn of Matls
MSE,565,3.74,Thin Film Materials
MSE,580,3.59,Diffraction Physics of Matls
MSE,583,3.56,Dynamics of Complex Fluids
MSE,584,3.96,Point and Line Defects
MSE,598,3.68,Special Topics
MUS,101,2.71,Music Theory and Practice I
MUS,102,3.12,Music Theory and Practice II
MUS,103,3.47,Rudiments of Music Theory I
MUS,104,3.56,Rudiments of Music Theory II
MUS,105,3.76,Computation and Music I
MUS,107,3.25,Musicianship I
MUS,108,3.27,Musicianship II
MUS,110,3.33,Introd Art Mus: Intl Perspect
MUS,130,3.43,Music Then and Now
MUS,132,3.68,Popular Music Studies
MUS,133,3.4,Introduction to World Music
MUS,199,3.84,Undergraduate Open Seminar
MUS,201,3.36,Music Theory and Practice III
MUS,202,3.03,Music Theory and Practice IV
MUS,207,3.52,Musicianship III
MUS,208,2.75,Musicianship IV
MUS,240,3.72,Orientation Mus Tchg Lrng K-HS
MUS,242,3.46,Elements of Conducting
MUS,243,3.78,Introductory Music Ed Tech
MUS,244,3.55,Social Foundations of Music Ed
MUS,313,3.03,The History of Music I
MUS,314,3.19,The History of Music II
MUS,320,3.65,Pre-Student Tchng Experience
MUS,333,3.42,Cond/Teach Strings-Grp Setting
MUS,335,3.71,Elem and Mid Sch Instrum Music
MUS,339,3.76,Princpls and Technqs in Mus Ed
MUS,342,3.79,Music in Childhood
MUS,343,3.77,Music in Adolescence
MUS,344,3.71,Instrumental Methods for Secondary Ensembles
MUS,346,3.77,Choral Methods for Secondary Ensembles
MUS,348,3.81,Choral Literature
MUS,350,3.71,Music Teaching in Ensemble Settings
MUS,400,3.58,Counterpoint and Fugue
MUS,407,3.49,Elect Music Techniques I
MUS,408,3.47,Analysis of Musical Form
MUS,410,3.19,Period Studies in Musicology
MUS,411,3.57,Genre Studies in Musicology
MUS,413,3.6,Music and Performance
MUS,414,3.57,Music and Society
MUS,415,3.75,Music and Media
MUS,418,3.58,Regional Studies in Musicology
MUS,421,3.15,The Music of America
MUS,433,3.98,Music Interdisciplinary Curriculum
MUS,434,3.65,Assessment and Evaluation in Music Education
MUS,437,4.0,Popular Music Pedagogy
MUS,439,3.69,Differentiating Music Instruction
MUS,443,3.98,Orchestral Repertory
MUS,444,3.79,Healthy Music Practices
MUS,447,3.95,Advanced Music Ed Technology
MUS,464,3.61,Jazz History I
MUS,499,3.72,Proseminar in Music
MUS,501,3.43,Grad Music History Review
MUS,502,3.22,Graduate Theory Review
MUS,519,3.48,Analytical Methods: Musicology
MUS,521,3.91,Hist Studies in 20thC Music
MUS,524,3.43,Sem in Wrks of Select Composer
MUS,526,3.72,Baroque Performance Practice
MUS,527,3.83,Classical Performance Practice
MUS,528,3.71,Res & Bibliography in Music
MUS,533,3.88,Research in Music Education
MUS,558,3.88,Vocal Literature
MUS,560,3.14,String Instrument Literature
MUSE,200,3.59,Introduction to Museums
MUSE,250,3.61,The World Through Museums
NPRE,100,3.8,Orientation to NPRE
NPRE,101,3.02,Introduction to Energy Sources
NPRE,199,3.79,Undergraduate Open Seminar
NPRE,201,3.62,Energy Systems
NPRE,247,2.97,Modeling Nuclear Energy System
NPRE,402,3.5,Nuclear Power Engineering
NPRE,412,3.37,Nuclear Power Econ & Fuel Mgmt
NPRE,421,3.2,Plasma and Fusion Science
NPRE,431,3.11,Materials in Nuclear Engrg
NPRE,432,3.64,Nuclear Engrg Materials Lab
NPRE,441,3.55,Radiation Protection
NPRE,442,3.39,Radioactive Waste Management
NPRE,446,3.61,Radiation Interact w/Matter I
NPRE,447,3.62,Radiation Interact w/Matter II
NPRE,448,2.91,Nuclear Syst Engrg & Design
NPRE,451,3.36,NPRE Laboratory
NPRE,455,2.84,Neutron Diffusion & Transport
NPRE,457,3.69,Safety Anlys Nucl Reactor Syst
NPRE,458,3.66,Design in NPRE
NPRE,470,3.62,Fuel Cells & Hydrogen Sources
NPRE,475,3.8,Wind Power Systems
NPRE,480,3.57,Energy and Security
NPRE,481,3.56,Writing on Technol & Security
NPRE,483,3.63,Seminar on Security
NPRE,498,3.58,Special Topics
NPRE,501,3.47,Fundamentals of Nuclear Engrg
NPRE,521,3.79,Interact of Radiation w/Matter
NPRE,555,3.9,Reactor Theory I
NPRE,598,3.91,Special Topics
NRES,100,3.48,Fundamentals of Env Sci
NRES,101,3.27,Wildlife Conservation in the 21st Century
NRES,102,3.3,Introduction to NRES
NRES,103,3.24,The Great Lakes - Freshwater Wonder at Risk
NRES,105,3.13,Climate Change Impacts on Ecological Systems
NRES,199,3.52,Undergraduate Open Seminar
NRES,201,2.84,Introductory Soils
NRES,219,3.17,Applied Ecology
NRES,285,3.76,Field Experience
NRES,287,3.3,Environment and Society
NRES,302,3.1,Dendrology
NRES,325,3.51,Natural Resource Policy Mgmt
NRES,340,3.63,Environ Social Sci Res Meth
NRES,348,3.37,Fish and Wildlife Ecology
NRES,362,3.54,Ecology of Invasive Species
NRES,401,3.31,Watershed Hydrology
NRES,407,3.03,Wildlife Population Ecology
NRES,409,3.14,Fishery Ecol and Conservation
NRES,415,3.17,Native Plant ID and Floristics
NRES,418,3.6,Wetland Ecology & Management
NRES,419,3.33,Env and Plant Ecosystems
NRES,420,3.31,Restoration Ecology
NRES,421,3.29,Quantitative Methods in NRES
NRES,424,3.68,"US Environ, Justic & Policy"
NRES,425,3.61,Natural Resources Law & Policy
NRES,426,3.56,Renewable Energy Policy
NRES,429,3.29,Aquatic Ecosystem Conservation
NRES,439,3.66,Env and Sustainable Dev
NRES,454,3.18,GIS in Natural Resource Mgmt
NRES,456,3.1,Integrative Ecosystem Management
NRES,465,3.39,Landscape Ecology
NRES,472,3.51,Environmental Psychology
NRES,474,3.15,Soil and Water Conservation
NRES,475,3.53,Environmental Microbiology
NRES,488,2.89,Soil Fertility and Fertilizers
NRES,499,3.45,Special Topics
NRES,502,3.71,Research Methods in NRES
NRES,511,3.72,Principles of Applied Ecology
NRES,593,3.6,Statistical Methods in Ecology
NRES,598,3.52,Experimental Graduate Courses
NS,101,3.82,Introduction to Naval Science
NS,102,3.32,Sea Power and Maritime Affairs
NS,303,3.78,Leadership and Management
NUTR,510,3.64,Topics in Nutrition Research
NUTR,511,3.53,Regulation of Metabolism
NUTR,561,3.78,Advanced Clinical Nutrition
PATH,433,3.01,Virology & Viral Pathogenesis
PATH,439,3.7,Health Applications of GIS
PHIL,100,3.14,Intro to Philosophy-ACP
PHIL,101,3.15,Introduction to Philosophy
PHIL,102,3.26,Logic and Reasoning
PHIL,103,3.19,Logic and Reasoning QR II
PHIL,104,3.19,Intro to Ethics-ACP
PHIL,105,3.18,Introduction to Ethics
PHIL,107,3.39,Intro to Political Philosophy
PHIL,202,3.19,Symbolic Logic
PHIL,203,3.12,Ancient Philosophy
PHIL,206,3.18,Early Modern Philosophy
PHIL,210,3.51,Ethics
PHIL,214,3.39,Biomedical Ethics
PHIL,230,3.29,Philosophy of Religion Intro
PHIL,250,3.38,Conceptions of Human Nature
PHIL,270,3.06,Philosophy of Science
PHIL,380,3.34,Current Controversies
PHIL,404,3.54,Medieval Philosophy
PHIL,410,2.83,Classical Ancient Philosophers
PHIL,412,3.68,Classical Modern Philosophers
PHIL,414,3.73,Major Recent Philosophers
PHIL,421,3.22,Ethical Theories
PHIL,422,3.5,Recent Developments in Ethics
PHIL,424,3.31,Philosophy of Religion
PHIL,425,3.42,Philosophy of Mind
PHIL,426,3.42,Metaphysics
PHIL,429,3.04,Value Theory
PHIL,430,3.25,Theory of Knowledge
PHIL,435,3.37,Social Philosophy
PHIL,436,3.35,Phil of Law and of the State
PHIL,438,2.98,Philosophy of Language
PHIL,439,3.46,Philosophy of Mathematics
PHIL,441,3.4,Existential Philosophy
PHIL,477,3.25,Philosophy of Psychology
PHYS,100,3.24,Thinking About Physics
PHYS,101,2.78,College Physics: Mech & Heat
PHYS,102,2.84,College Physics: E&M & Modern
PHYS,123,3.84,Physics Made Easy
PHYS,140,3.09,How Things Work
PHYS,150,3.1,Physics of Societal Issues
PHYS,199,3.7,Undergraduate Open Seminar
PHYS,211,3.0,University Physics: Mechanics
PHYS,212,2.81,University Physics: Elec & Mag
PHYS,213,2.8,Univ Physics: Thermal Physics
PHYS,214,2.77,Univ Physics: Quantum Physics
PHYS,225,3.08,Relativity & Math Applications
PHYS,280,3.57,Nuclear Weapons & Arms Control
PHYS,298,3.7,Freshmen/Sophomore Special Topics in Physics
PHYS,325,3.04,Classical Mechanics I
PHYS,326,3.07,Classical Mechanics II
PHYS,398,3.73,Sophomore/Junior Special Topics in Physics
PHYS,401,3.32,Classical Physics Lab
PHYS,402,3.44,Light
PHYS,403,3.88,Modern Experimental Physics
PHYS,404,3.14,Electronic Circuits
PHYS,406,3.81,Acoustical Physics of Music
PHYS,419,3.26,"Space, Time, and Matter-ACP"
PHYS,427,3.16,Thermal & Statistical Physics
PHYS,435,3.18,Electromagnetic Fields I
PHYS,436,3.36,Electromagnetic Fields II
PHYS,460,3.39,Condensed Matter Physics
PHYS,470,3.44,Subatomic Physics
PHYS,475,3.31,Introduction to Biophysics
PHYS,485,3.11,Atomic Phys & Quantum Theory
PHYS,486,3.09,Quantum Physics I
PHYS,487,3.26,Quantum Physics II
PHYS,496,3.77,Intro to Physics Research
PHYS,498,3.43,Special Topics in Physics
PHYS,499,3.85,Senior Thesis
PHYS,504,3.57,Statistical Physics
PHYS,505,3.75,Classical Electromagnetism
PHYS,508,3.3,Mathematical Physics I
PHYS,513,3.76,Quantum Optics & Information
PHYS,514,3.79,Modern Atomic Physics
PHYS,515,3.51,General Relativity I
PHYS,550,3.54,Biomolecular Physics
PHYS,560,3.72,Condensed Matter Physics I
PHYS,563,3.74,Phase Transitions
PHYS,569,3.6,Emergent States of Matter
PHYS,570,3.74,Subatomic Physics
PHYS,580,3.55,Quantum Mechanics I
PHYS,581,3.58,Quantum Mechanics II
PHYS,582,3.53,General Field Theory
PHYS,596,3.94,Graduate Physics Orientation
PHYS,598,3.81,Special Topics in Physics
PLPA,200,3.5,"Plants, Pathogens, and People"
PLPA,407,3.14,Diseases of Field Crops
POL,115,3.71,Intro to Polish Culture
PORT,400,3.55,Intensive Beginning Portuguese
PORT,401,2.91,Intensive Intermediate Portuguese
PS,100,3.21,Intro to Political Science
PS,101,3.04,Intro to US Gov & Pol
PS,152,3.33,The New Middle East
PS,170,3.56,"Power, Politics, and Protest"
PS,180,3.05,IntroPolitics of Globalization
PS,191,3.61,Topics in Civic Leadership
PS,199,3.37,Undergraduate Open Seminar
PS,201,3.23,US Racial & Ethnic Politics
PS,202,3.12,Religion & Politics in the US
PS,220,2.97,Intro to Public Policy
PS,224,3.7,Politics of the National Parks
PS,225,2.86,Environmental Politics & Policy
PS,230,3.39,Intro to Pol Research
PS,231,3.06,Strategic Models
PS,240,3.37,Intro to Comp Politics
PS,241,3.16,Comp Politics in Dev Nations
PS,270,3.07,Intro to Political Theory
PS,272,3.33,Women and Politics
PS,280,3.07,Intro to Intl Relations
PS,281,3.31,Intro to Intl Relations-ACP
PS,282,3.38,Governing Globalization
PS,283,3.44,Intro to Intl Security
PS,300,3.4,Special Topics
PS,301,3.3,The US Constitution I
PS,302,3.31,The US Constitution II
PS,303,3.38,The US Congress
PS,304,2.76,The US Presidency
PS,305,3.14,The US Supreme Court
PS,312,2.72,Politics and the Media
PS,313,2.93,Congress and Foreign Policy
PS,316,3.71,Latina/Latino Politics
PS,317,3.26,Asian American Politics
PS,318,3.48,Interests Grps & Soc Movements
PS,319,3.04,Campaigns and Elections
PS,320,3.27,Public Opinion
PS,321,3.11,Principles of Public Policy
PS,322,3.1,Law and Public Policy
PS,323,2.97,Law and Representation
PS,329,3.11,Immigration & Citizenship
PS,330,2.65,Intro to Political Behavior
PS,340,3.29,Politics in Intl Development
PS,341,3.36,Gov & Pol in Africa
PS,343,3.62,Gov & Pol of China
PS,345,3.34,Gov & Pol of SE Asia
PS,346,3.68,Gov & Pol of South Asia
PS,347,3.08,Gov & Pol of Middle East
PS,348,3.41,Gov & Pol in Western Europe
PS,351,3.51,Gov & Pol Post-Soviet States
PS,352,3.56,Gov & Pol of East Europe
PS,353,3.4,Gov & Pol of Latin America
PS,355,3.58,Democratization
PS,356,3.57,Comparative Political Economy
PS,357,3.08,Ethnic Conflict
PS,370,3.86,Justice in the Law
PS,376,2.9,American Political Theory
PS,377,3.39,Topics Contemp Pol Theory
PS,379,3.51,Intl Rel & Domestic Politics
PS,380,3.4,International Cooperation
PS,382,3.44,Intl Political Economy
PS,385,3.38,Politics of the European Union
PS,386,2.98,International Law
PS,390,3.47,American Foreign Policy
PS,391,3.54,Soviet & Post-Sov Foreign Pol
PS,392,3.22,Intl Organizations&Regionalism
PS,394,3.37,Crisis Diplomacy
PS,395,3.13,International Organization
PS,396,3.44,International Conflict
PS,397,3.48,Authoritarian Regimes
PS,398,2.64,Strategic Interntl Relations
PS,491,3.62,Internship
PS,525,3.88,Formal Theory I: Game Theory
PSM,501,3.89,PSM Industry Seminar I
PSM,502,3.71,PSM Industry Seminar II
PSM,503,3.8,PSM Industry Seminar III
PSYC,100,3.01,Intro Psych
PSYC,103,2.98,Intro Experimental Psych
PSYC,199,3.64,Undergraduate Open Seminar
PSYC,201,3.27,Intro to Social Psych
PSYC,204,3.35,Intro to Brain and Cognition
PSYC,207,3.2,Psychology of Prejudice and Discrimination
PSYC,210,2.77,Behavioral Neuroscience
PSYC,216,3.09,Child Psych
PSYC,220,3.07,Images of Mind
PSYC,224,2.97,Cognitive Psych
PSYC,230,3.41,Perception & Sensory Processes
PSYC,235,3.22,Intro to Statistics
PSYC,238,3.28,Psychopathology and Problems in Living
PSYC,239,3.5,Community Psych
PSYC,245,3.29,Industrial Org Psych
PSYC,248,3.07,Learning and Memory
PSYC,250,3.15,Psych of Personality
PSYC,265,2.76,"Power, Status, and Influence"
PSYC,302,3.43,Applied Neuroscience
PSYC,306,3.27,Psychology of Morality
PSYC,308,3.5,Psychology of Religion and Spirituality
PSYC,312,3.12,Psychology of Race & Ethnicity
PSYC,318,3.19,Psych of the Infant
PSYC,320,3.1,The Teenage Years
PSYC,321,3.19,Human Memory
PSYC,324,2.92,Developmental Psychopathology
PSYC,326,2.92,Development and Relationships
PSYC,327,3.37,Psychology of Human Sexuality
PSYC,328,3.06,Psychology of Gender
PSYC,331,3.15,Cognitive Psych Lab
PSYC,332,3.23,Social Psych Methods Lab
PSYC,333,3.24,Social Psych in Society Lab
PSYC,334,3.38,Perception Lab
PSYC,336,3.54,Topics in Clin/Comm Psych
PSYC,340,3.85,Community Projects
PSYC,341,3.75,Advanced Community Projects
PSYC,350,3.61,Personality Lab
PSYC,351,3.23,Thinking and Reasoning
PSYC,352,3.72,Attitude Theory and Change
PSYC,353,3.25,Social Cognition
PSYC,358,3.32,Human Factors
PSYC,361,3.1,The Psychology of Aging
PSYC,363,3.58,Developmental Child Psych Lab
PSYC,365,3.23,"Stress, Trauma and Resilience"
PSYC,373,3.21,Culture & Psychology
PSYC,379,3.15,Clinical/Abnormal Psych Lab
PSYC,396,3.48,Intermediate Current Topics in Psychology
PSYC,402,3.73,Intro Clin Neuropsych
PSYC,403,3.52,Memory and Amnesia
PSYC,404,3.53,Cognitive Neuroscience
PSYC,408,3.79,Human Behavior Genetics
PSYC,410,3.46,Hate Crimes
PSYC,413,3.08,Psychopharmacology
PSYC,414,3.24,"Brain, Learning, and Memory"
PSYC,417,3.42,Neuroscience of Eating & Drinking
PSYC,421,3.58,Principles of Psychophysiology
PSYC,423,2.85,Language Acquisition
PSYC,425,3.15,Psych of Language
PSYC,427,2.4,Language and the Brain
PSYC,433,3.13,Evolutionary Neuroscience
PSYC,437,3.7,Advanced Psychology Lab
PSYC,445,3.57,Cognitive Neuroscience Lab
PSYC,450,3.63,Cognitive Psychophysiology
PSYC,451,3.44,Neurobio of Aging
PSYC,453,3.27,Cog Neuroscience of Vision
PSYC,455,3.26,Organizational Psych
PSYC,456,3.28,Human Performance and Cognition in Context
PSYC,462,3.09,How Children Think
PSYC,465,3.2,Personality and Soc Dev
PSYC,468,3.32,Psych and Law
PSYC,475,3.5,Personnel Psych
PSYC,490,3.93,Measurement & Test Develop Lab
PSYC,496,3.71,Adv Current Topics in Psych
PSYC,506,3.87,Statistical Methods I
PSYC,507,3.71,Statistical Methods II
PSYC,514,3.64,Seminar in Cognitive Science
PSYC,525,3.88,Psycholinguistics
PSYC,530,3.87,Found of Ind Org Psych
PSYC,588,3.88,Covar Struct and Factor Models
PSYC,594,3.7,Multivar Anlys in Psych and Ed
REES,201,3.83,Introduction to Eastern Europe
REHB,330,3.61,Disability in American Society
REHB,402,3.42,Medical Aspects of Disability
REHB,435,3.66,Work and Disability
REL,101,3.44,Bible as Literature
REL,104,3.31,Asian Mythology
REL,108,3.89,Religion & Society in West I
REL,109,3.81,Religion & Society in West II
REL,110,3.63,World Religions
REL,120,3.62,A History of Judaism
REL,132,3.74,Zen
REL,208,3.94,Cultures & Literatures of South Asia
REL,214,3.24,Introduction to Islam
REL,231,3.65,Religion and Philosophy
REL,235,3.37,History of Religion in America
REL,236,3.39,"Religion, Violence & America"
REL,270,3.33,"Religion, Ethics, Environment"
REL,286,3.65,Introduction to Hinduism
REL,287,3.21,Introduction to Buddhism
RHET,105,3.54,Writing and Research
RHET,233,3.56,Adv Rhetoric & Composition
RST,100,3.31,"Recreation, Sport, and Tourism in Modern Society"
RST,101,3.58,"Orientation to Recreation, Sport and Tourism"
RST,110,3.24,Service Delivery in RST
RST,120,3.48,"Parks, Recreation, and Environments"
RST,130,3.09,Foundations of Sport Mgt
RST,140,3.4,Nature and Wilderness
RST,150,3.55,Foundations of Tourism
RST,199,3.53,Undergraduate Open Seminar
RST,200,3.45,"Leadership in Recreation, Sport and Tourism"
RST,210,3.19,"Management in Recreation, Sport and Tourism"
RST,216,3.64,"Technology in Recreation, Sport and Tourism"
RST,218,3.29,Entrepreneurship
RST,230,3.14,"Diversity in Recreation, Sport, and Tourism"
RST,240,3.33,"Financial Resource Management in Recreation, Sport and Tourism"
RST,242,3.7,Nature and American Culture
RST,255,3.35,"Ethical Issues in Recreation, Sport and Tourism"
RST,260,3.59,"Disability in Recreation, Sport and Tourism"
RST,300,3.55,Leisure Programming
RST,316,3.29,"Human Development and Recreation, Sport and Tourism"
RST,325,3.28,"Marketing in Recreation, Sport and Tourism"
RST,335,3.2,Leisure and Consumer Culture
RST,340,3.51,"Facility Management in Recreation, Sport and Tourism"
RST,350,3.25,Tourism and Culture
RST,354,2.95,Legal Aspects of Sport
RST,360,3.55,"Communication in Recreation, Sport & Tourism"
RST,370,3.35,Research Methods & Analysis
RST,393,3.63,Special Problems
RST,410,3.14,"Strategic Thinking in Recreation, Sport and Tourism"
RST,429,3.22,"Contemporary Issues in Recreation, Sport and Tourism"
RST,430,3.46,Sport & Development
RST,440,3.1,HR Management in RST
RST,460,3.47,"Event Management in Recreation, Sport and Tourism"
RST,465,3.52,"Event Implementation and Evaluation in Recreation, Sport and Tourism"
RST,480,3.4,Orientation to Internship
RST,501,3.71,"Concepts & Applications in Recreation, Sport & Tourism"
RST,503,3.79,Adv Leisure Research Methods
RST,512,3.73,"Managing Recreation, Sport & Tourism Organizations"
RST,516,3.92,Finance & Budgeting in RST
RST,518,3.6,Event Management
RST,520,3.67,Critical Issues Sport Mgt
RST,593,3.9,Special Problems
RST,594,3.78,Special Topics in Leisure
RUSS,115,3.7,Intro to Russian Culture
RUSS,202,3.52,Second-Year Russian II
RUSS,220,3.16,Golden Age of Russian Lit
RUSS,225,3.33,Russian Lit and Revolution
RUSS,323,3.44,Tolstoy
SAME,152,3.18,The New Middle East
SBC,500,3.94,Strategic Brand Communication Essentials
SBC,501,3.68,Strategic Branding: Global Perspectives
SBC,502,3.82,Essentials of Business Management
SBC,504,3.72,Managing Projects & Teams
SBC,505,3.83,Consumer Insights II
SBC,506,3.66,Measurement and Evaluation
SBC,509,3.81,Strategic Media Management
SBC,511,3.81,Strategic Analytics & Data Visual
SBC,512,3.89,Professional SBC Capstone Project
SCAN,101,3.73,Beginning Scandinavian I
SCAN,215,3.25,"Madness, Myth, and Murder"
SCAN,225,3.74,Vikings to Volvos: Scandinavia
SCAN,251,3.3,Viking Mythology
SCAN,252,3.37,Viking Sagas in Translation
SCAN,490,3.09,Green Screen: Film and Nature
SCAN,492,3.18,Scandinavian Cinema
SE,100,3.86,Introduction to ISE
SE,101,3.26,Engineering Graphics & Design
SE,261,3.21,Business Side of Engineering
SE,310,3.23,Design of Structures and Mechanisms
SE,311,3.37,Engineering Design Analysis
SE,312,3.21,Instrumentation and Test Lab
SE,320,3.29,Control Systems
SE,361,3.43,Emotional Intelligence Skills
SE,400,3.55,Engineering Law
SE,402,3.46,Comp-Aided Product Realization
SE,410,3.36,Component Design
SE,413,2.96,Engineering Design Optimization
SE,420,3.58,Digital Control Systems
SE,422,3.56,Robot Dynamics and Control
SE,423,3.72,Mechatronics
SE,424,3.34,State Space Design for Control
SE,450,3.32,Decision Analysis I
SE,494,3.77,Senior Engineering Project I
SE,495,3.87,Senior Engineering Project II
SHS,120,3.57,"Child, Comm, & Lang Ability"
SHS,121,3.3,American Sign Language I
SHS,150,3.13,Hearing Processes & Disorders
SHS,170,3.35,Intro Hum Comm Sys & Disorders
SHS,200,3.2,General Phonetics
SHS,221,3.34,American Sign Language II
SHS,222,3.58,Language & Culture of Deaf Communities
SHS,240,3.2,Intro Sound & Hearing Science
SHS,270,3.53,Comm Disability in the Media
SHS,271,3.65,Communication and Aging
SHS,280,3.28,Communication Neuroscience
SHS,300,3.11,Anat & Physiol Spch Mechanism
SHS,301,3.29,General Speech Science
SHS,320,3.51,Development of Spoken Language
SHS,321,3.2,American Sign Language III
SHS,333,3.51,Children with Neurodevelopmental Disorders Across Communication Contexts
SHS,352,3.83,Hearing Health and Society
SHS,375,3.87,Comm Partners & Health
SHS,380,3.4,Comm Competence and Disorders
SHS,383,3.66,Special Topics
SHS,385,3.34,Evidence-Based Practice in Communication Sciences and Disorders
SHS,390,3.24,Individual Study
SHS,410,3.63,Stuttering: Theory & Practice
SHS,411,3.53,Normal and Disordered Voice
SHS,427,2.88,Language and the Brain
SHS,430,3.68,Devel & Disorders Phonol Artic
SHS,431,3.47,Lang Disorders Preschool Child
SHS,450,3.06,Intro Audiol & Hear Disorders
SHS,451,3.28,Aural Rehab Children to Adults
SHS,470,3.6,Neural Bases Spch Lang
SHS,473,3.74,Augmentative & Alt Comm
SHS,477,3.86,Beginning Practicum in SHS
SHS,511,3.71,Assessment and Management of Voice Disorders
SHS,512,3.51,Orofacial Anomalies
SHS,513,3.65,Assessment and Management of Dysphagia
SHS,514,3.86,Motor Speech Disorders
SHS,532,3.87,Lang Disorders Schl-Age Child
SHS,533,3.88,Advanced Language Diagnostics
SHS,534,3.74,Aphasia and Related Disorders
SHS,570,3.19,Quant Reasoning Spch Hear Sci
SHS,571,3.65,Clinical Sociolinguistics
SHS,572,3.82,Counseling in Comm Disorders
SHS,576,3.96,School Intrnshp Spch-Lang Path
SHS,577,3.87,Advanced Practicum in SHS
SHS,579,3.71,Prof/Eth/Legal Issues AuD/SLP
SHS,593,3.91,Special Problems
SLAV,117,3.67,Russ & E Euro Science Fiction
SLAV,120,3.44,Russian & E Euro Folktales
SOC,100,3.41,Introduction to Sociology
SOC,101,2.94,Sociology of Gender
SOC,122,3.39,Africa in World Perspective
SOC,160,3.47,Global Ineq and Social Change
SOC,161,3.3,Introduction to Poverty
SOC,162,3.47,Intro to Intl Health Policy
SOC,163,3.47,Social Problems
SOC,170,3.14,"Integration, Assimilation and Multiculturalism: America's Immigrant Society"
SOC,179,3.56,Social Organization
SOC,196,3.16,Issues in Sociology
SOC,199,3.64,Undergraduate Open Seminar
SOC,200,3.47,Introduction to Sociological Theory
SOC,225,3.56,Race and Ethnicity
SOC,226,3.43,Political Sociology
SOC,270,3.03,Global Demography
SOC,273,3.12,Social Perspectives on the Family
SOC,274,3.52,"Health, Illness and Society"
SOC,275,3.53,Criminology
SOC,280,3.1,Intro to Social Statistics
SOC,310,3.34,Sociology of Deviance
SOC,350,3.55,Technology and Society
SOC,364,3.26,Impacts of Globalization
SOC,373,3.39,Social Inequality
SOC,375,3.41,Criminal Justice System
SOC,378,3.65,Sociology of Law
SOC,380,3.44,Social Research Methods
SOC,396,3.44,Topics in Sociology
SOC,426,3.88,"Race, Educational Policy, and Sociology"
SOC,447,3.41,Environmental Sociology
SOC,450,3.19,Senior Capstone Seminar
SOC,470,2.93,Social Movements
SOC,477,3.73,Law and Society- ACP
SOC,479,3.48,Law and Society
SOC,480,3.41,Methods of Field Research
SOC,481,3.22,Survey Research
SOC,485,3.12,Intermediate Social Statistics
SOC,488,2.84,Demographic Analysis
SOC,496,3.26,Advanced Topics in Sociology
SOC,583,3.83,Qualitative Research Methods
SOC,586,3.57,Adv Social Statistics I
SOCW,101,3.58,SOCW Orientation Seminar
SOCW,199,3.67,Undergraduate Open Seminar
SOCW,200,3.2,Introduction to Social Work
SOCW,225,3.25,Social Work Statistics
SOCW,240,3.51,Death & Dying
SOCW,245,3.65,Doing Good through the Nonprofit Sector
SOCW,297,3.9,Asian Families in America
SOCW,300,3.49,Diversity: Identities & Issues
SOCW,315,3.58,Social Work Services for Older Adults
SOCW,321,3.62,Social Entre & Social Change
SOCW,360,3.77,Social Work and the Military
SOCW,380,3.66,Current Topics in Social Work
SOCW,400,3.74,Generalist SW Practice Methods
SOCW,401,3.73,Practice I
SOCW,402,3.63,Practice II
SOCW,403,3.67,Practice III
SOCW,410,3.74,Social Welfare Pol and Svcs
SOCW,412,3.73,Hispanics in the U.S.
SOCW,416,3.55,Child Welfare Issues & Trends
SOCW,417,3.71,Dementia Care for Older Adults
SOCW,420,3.75,Subst Use in Social Context
SOCW,427,3.6,Social Work Research Methods
SOCW,436,3.51,Intl SW & Development
SOCW,451,3.73,HBSE I: Human Development
SOCW,455,3.89,Social Work with Women
SOCW,461,3.84,Professional Practice Seminar I
SOCW,470,3.86,Field Practicum & Professional Seminar II
SOCW,500,3.68,SW Practice with Indiv and Fam
SOCW,501,3.75,SW Practice with Groups
SOCW,502,3.79,Brief Motivational Interventions for Substance Use
SOCW,503,3.83,Trauma Informed Social Work with Children and Adolescents
SOCW,504,3.91,SUD Treatment in S W
SOCW,505,3.88,Behav and Cogn Methods for SW
SOCW,506,3.77,SW Practice with Child/Adol
SOCW,507,3.78,School Social Work Practice
SOCW,508,3.9,Family Therapy Seminar
SOCW,509,3.8,Adv Clin Assess & Interviewing
SOCW,513,3.96,Delivery of Health Care
SOCW,514,3.87,Mental Health Pol and Svcs
SOCW,515,3.84,Integrated Health Care Policy and Services
SOCW,516,3.47,"Child, Youth and Family Svcs"
SOCW,519,3.85,Public School Policy/Services
SOCW,520,3.44,Social Welfare Planning
SOCW,521,3.95,Leadership and Social Change
SOCW,525,3.76,Supervision/Staff Development
SOCW,526,3.71,Managing Human Service Orgs
SOCW,531,3.91,Field Practicum and Integrative Seminar I
SOCW,532,3.9,Field Practicum and Integrative Seminar II
SOCW,541,3.56,Clinical Research Seminar
SOCW,542,3.71,Program Evaluation
SOCW,552,3.71,HBSE II: Mental Disorders
