crn,courseDept,courseNum,hours,startTime,endTime,days,instructorFirstName,instructorLastName
33486,CPSC,270,3,02:00 PM,03:50 PM,M,N,Seiter
45228,CPSC,270,3,09:00 AM,10:50 AM,T,N,Seiter
33476,CPSC,270,3,09:00 AM,09:50 AM,MW,N,Seiter
33507,CPSC,352,4,03:00 PM,04:50 PM,R,A,Studer
74599,CPSC,352,4,03:00 PM,04:50 PM,R,A,Studer
57822,CPSC,382,4,11:00 AM,12:20 PM,TR,A,Margenot
72363,CPSC,393,1 TO 5,ARRANGED,,,,
72537,CPSC,395,1 TO 4,ARRANGED,,,,
10562,CPSC,396,1 TO 4,ARRANGED,,,,
43811,CPSC,407,3,10:00 AM,11:50 AM,MW,S,Mideros Mora
58531,CPSC,412,3,06:30 PM,09:00 PM,R,A,Margenot
57596,CPSC,414,3,02:00 PM,03:20 PM,T,M,Villamil
67302,CPSC,415,3,06:30 PM,09:00 PM,W,D,Lee
55735,CPSC,415,3,06:30 PM,09:00 PM,W,D,Lee
73590,CPSC,416,3,ARRANGED,,,A,Taylor
73591,CPSC,416,3,ARRANGED,,,A,Taylor
58725,CPSC,419,1,01:00 PM,02:50 PM,M,J,Juvik
30084,CPSC,426,3,09:30 AM,10:50 AM,R,D,Riechers
37667,CPSC,433,3,09:00 AM,09:50 AM,MWF,Z,Madak-Erdogan
33573,CPSC,440,4,03:30 PM,04:50 PM,TR,A,Lipka
34027,CPSC,440,4,ARRANGED,,,A,Lipka
34045,CPSC,440,4,ARRANGED,,,A,Lipka
34058,CPSC,440,4,ARRANGED,,,A,Lipka
55891,CPSC,440,4,ARRANGED,,,A,Lipka
71380,CPSC,444,4,01:00 PM,02:50 PM,TR,N,Martin
46800,CPSC,466,2,06:30 PM,09:30 PM,R,S,Moose
35516,CPSC,479,3,02:00 PM,04:50 PM,T,L,Hanks
76102,CPSC,480,3,06:30 PM,09:00 PM,M,D,Lee
76103,CPSC,480,3,06:30 PM,09:00 PM,M,D,Lee
72907,CPSC,486,3,09:30 AM,10:50 AM,T,S,Hind
74593,CPSC,486,3,09:30 AM,10:50 AM,T,S,Hind
49925,CPSC,489,3,09:30 AM,10:50 AM,TR,E,Ainsworth
49502,CPSC,498,1,ARRANGED,,,T,Jamann
46816,CPSC,541,5,03:00 PM,04:50 PM,F,H,Dokoohaki
46817,CPSC,541,5,01:00 PM,02:50 PM,F,H,Dokoohaki
46809,CPSC,541,5,02:00 PM,03:50 PM,MW,H,Dokoohaki
66629,CPSC,555,2,06:30 PM,08:00 PM,TR,E,Sacks
65647,CPSC,555,2,06:30 PM,08:00 PM,TR,E,Sacks
10567,CPSC,593,1 TO 8,ARRANGED,,,,
62144,CPSC,594,1,04:00 PM,04:50 PM,W,J,Zilles
63696,CPSC,594,1,ARRANGED,,,D,Lee
37023,CPSC,598,1,12:00 PM,12:50 PM,R,J,Juvik
37021,CPSC,598,1,12:00 PM,12:50 PM,R,J,Juvik
33589,CPSC,598,1,12:00 PM,12:50 PM,W,S,Burgess
33591,CPSC,598,1,12:00 PM,12:50 PM,W,S,Burgess
10569,CPSC,599,0 TO 16,ARRANGED,,,,
30094,CS,100,1,11:00 AM,11:50 AM,F,E,Gunter
59684,CS,100,1,ARRANGED,,,E,Gunter
35883,CS,101,3,ARRANGED,,,N,Davis
35886,CS,101,3,01:00 PM,02:50 PM,M,N,Davis
35889,CS,101,3,03:00 PM,04:50 PM,M,N,Davis
35890,CS,101,3,05:00 PM,06:50 PM,M,N,Davis
35893,CS,101,3,09:00 AM,10:50 AM,T,N,Davis
61077,CS,101,3,11:00 AM,12:50 PM,T,N,Davis
35915,CS,101,3,01:00 PM,02:50 PM,T,N,Davis
35896,CS,101,3,03:00 PM,04:50 PM,T,N,Davis
35902,CS,101,3,01:00 PM,02:50 PM,W,N,Davis
35907,CS,101,3,03:00 PM,04:50 PM,W,N,Davis
35899,CS,101,3,05:00 PM,06:50 PM,W,N,Davis
35918,CS,101,3,09:00 AM,10:50 AM,R,N,Davis
61078,CS,101,3,11:00 AM,12:50 PM,R,N,Davis
35910,CS,101,3,01:00 PM,02:50 PM,R,N,Davis
35913,CS,101,3,03:00 PM,04:50 PM,R,N,Davis
62682,CS,101,3,09:00 AM,10:50 AM,F,N,Davis
62683,CS,101,3,11:00 AM,12:50 PM,F,N,Davis
62913,CS,101,3,01:00 PM,02:50 PM,F,N,Davis
62914,CS,101,3,03:00 PM,04:50 PM,F,N,Davis
75825,CS,101,3,01:00 PM,02:50 PM,M,,
75827,CS,101,3,03:00 PM,04:50 PM,M,,
75828,CS,101,3,05:00 PM,06:50 PM,M,,
72187,CS,101,3,09:00 AM,10:50 AM,T,,
75829,CS,101,3,ARRANGED,,,,
75832,CS,101,3,01:00 PM,02:50 PM,T,,
75834,CS,101,3,03:00 PM,04:50 PM,T,,
75835,CS,101,3,01:00 PM,02:50 PM,W,,
75837,CS,101,3,05:00 PM,06:50 PM,W,,
75838,CS,101,3,05:00 PM,06:50 PM,W,,
75839,CS,101,3,09:00 AM,10:50 AM,F,,
75840,CS,101,3,11:00 AM,12:50 PM,R,,
75841,CS,101,3,03:00 PM,04:50 PM,R,,
75842,CS,101,3,03:00 PM,04:50 PM,R,,
75843,CS,101,3,09:00 AM,10:50 AM,F,,
75844,CS,101,3,11:00 AM,12:50 PM,F,,
75845,CS,101,3,01:00 PM,02:50 PM,F,,
75847,CS,101,3,03:00 PM,04:50 PM,F,,
35823,CS,105,3,09:00 AM,10:45 AM,R,C,Zilles
35824,CS,105,3,04:00 PM,05:45 PM,R,C,Zilles
47174,CS,105,3,09:30 AM,10:50 AM,M,C,Zilles
35827,CS,105,3,01:00 PM,02:20 PM,M,C,Zilles
35828,CS,105,3,02:30 PM,03:50 PM,M,C,Zilles
35847,CS,105,3,04:00 PM,05:20 PM,M,C,Zilles
35831,CS,105,3,02:30 PM,03:50 PM,F,C,Zilles
35832,CS,105,3,09:30 AM,10:50 AM,T,C,Zilles
35833,CS,105,3,09:30 AM,10:50 AM,T,C,Zilles
35835,CS,105,3,11:00 AM,12:20 PM,T,C,Zilles
35836,CS,105,3,12:30 PM,01:50 PM,T,C,Zilles
35837,CS,105,3,02:00 PM,03:20 PM,T,C,Zilles
35838,CS,105,3,03:30 PM,04:50 PM,T,C,Zilles
35843,CS,105,3,01:00 PM,02:20 PM,W,C,Zilles
47175,CS,105,3,02:30 PM,03:50 PM,W,C,Zilles
35854,CS,105,3,04:00 PM,05:20 PM,W,C,Zilles
35856,CS,105,3,01:00 PM,02:20 PM,F,C,Zilles
35858,CS,105,3,05:00 PM,06:20 PM,R,C,Zilles
71813,CS,107,4,ARRANGED,,,W,Fagen-Ulmschneider
71814,CS,107,4,09:30 AM,10:50 AM,T,,
71815,CS,107,4,11:00 AM,12:20 PM,T,,
71816,CS,107,4,12:30 PM,01:50 PM,T,,
71817,CS,107,4,02:00 PM,03:20 PM,T,,
71818,CS,107,4,03:30 PM,04:50 PM,T,,
71819,CS,107,4,09:30 AM,10:50 AM,R,,
71820,CS,107,4,11:00 AM,12:20 PM,R,,
71821,CS,107,4,12:30 PM,01:50 PM,R,,
71822,CS,107,4,02:00 PM,03:20 PM,R,,
71823,CS,107,4,03:30 PM,04:50 PM,R,,
74481,CS,124,3,09:00 AM,09:50 AM,T,,
74482,CS,124,3,10:00 AM,10:50 AM,T,,
74490,CS,124,3,11:00 AM,11:50 AM,T,,
74491,CS,124,3,12:00 PM,12:50 PM,T,,
74492,CS,124,3,01:00 PM,01:50 PM,T,,
74493,CS,124,3,02:00 PM,02:50 PM,T,,
74494,CS,124,3,03:00 PM,03:50 PM,T,,
74495,CS,124,3,04:00 PM,04:50 PM,T,,
74496,CS,124,3,05:00 PM,05:50 PM,T,,
74497,CS,124,3,06:00 PM,06:50 PM,T,,
74498,CS,124,3,07:00 PM,07:50 PM,T,,
74499,CS,124,3,08:00 PM,08:50 PM,T,,
74477,CS,124,3,ARRANGED,,,G,Challen
35876,CS,125,4,ARRANGED,,,G,Challen
66322,CS,126,3,02:00 PM,02:50 PM,MWF,M,Woodley
75289,CS,128,3,09:30 AM,10:45 AM,F,,
75290,CS,128,3,11:00 AM,12:15 PM,F,,
75291,CS,128,3,12:30 PM,01:45 PM,F,,
75292,CS,128,3,02:00 PM,03:15 PM,F,,
75293,CS,128,3,03:30 PM,04:45 PM,F,,
75294,CS,128,3,05:00 PM,06:15 PM,F,,
75295,CS,128,3,06:30 PM,07:45 PM,F,,
74479,CS,128,3,09:30 AM,10:45 AM,F,,
74480,CS,128,3,11:00 AM,12:15 PM,F,,
74508,CS,128,3,12:30 PM,01:45 PM,F,,
74509,CS,128,3,02:00 PM,03:15 PM,F,,
74510,CS,128,3,03:30 PM,04:45 PM,F,,
74511,CS,128,3,05:00 PM,06:15 PM,F,,
74512,CS,128,3,06:30 PM,07:45 PM,F,,
74513,CS,128,3,09:30 AM,10:45 AM,F,,
74514,CS,128,3,11:00 AM,12:15 PM,F,,
74515,CS,128,3,12:30 PM,01:45 PM,F,,
75285,CS,128,3,02:00 PM,03:15 PM,F,,
75286,CS,128,3,03:30 PM,04:45 PM,F,,
75287,CS,128,3,05:00 PM,06:15 PM,F,,
75288,CS,128,3,06:30 PM,07:45 PM,F,,
74478,CS,128,3,ARRANGED,,,M,Nowak
75244,CS,128,3,ARRANGED,,,M,Nowak
51469,CS,173,3,09:30 AM,10:45 AM,W,B,Cosman
30102,CS,173,3,09:30 AM,10:45 AM,M,B,Cosman
72280,CS,173,3,09:30 AM,10:45 AM,M,B,Cosman
59602,CS,173,3,09:30 AM,10:45 AM,MW,B,Cosman
51495,CS,173,3,09:30 AM,10:45 AM,MW,B,Cosman
51500,CS,173,3,11:00 AM,12:15 PM,W,Q,Zhou
40083,CS,173,3,11:00 AM,12:15 PM,M,Q,Zhou
72281,CS,173,3,11:00 AM,12:15 PM,M,Q,Zhou
63144,CS,173,3,11:00 AM,12:15 PM,MW,Q,Zhou
51496,CS,173,3,11:00 AM,12:15 PM,MW,Q,Zhou
71734,CS,173,3,02:00 PM,03:15 PM,TR,B,Cosman
58923,CS,173,3,02:00 PM,03:15 PM,TR,B,Cosman
31509,CS,196,1,ARRANGED,,,G,Challen
58187,CS,196,1,ARRANGED,,,B,Cosman
69687,CS,199,1,ARRANGED,,,G,Challen
69686,CS,199,1,ARRANGED,,,G,Challen
55186,CS,199,1,ARRANGED,,,G,Challen
31515,CS,199,1,05:00 PM,05:50 PM,M,C,Lewis
63523,CS,199,1,ARRANGED,,,C,Lewis
64582,CS,210,2,11:00 AM,11:50 AM,M,R,Cunningham
64583,CS,210,2,12:00 PM,12:50 PM,M,R,Cunningham
64584,CS,210,2,01:00 PM,01:50 PM,M,R,Cunningham
64585,CS,210,2,02:00 PM,02:50 PM,M,R,Cunningham
31516,CS,210,2,10:00 AM,10:50 AM,F,R,Cunningham
64586,CS,210,2,09:00 AM,09:50 AM,M,R,Cunningham
64587,CS,210,2,12:00 PM,12:50 PM,M,R,Cunningham
43360,CS,210,2,03:00 PM,03:50 PM,M,R,Cunningham
43359,CS,210,2,10:00 AM,10:50 AM,F,R,Cunningham
74483,CS,211,3,12:00 PM,12:50 PM,MWF,R,Cunningham
74484,CS,222,1,ARRANGED,,,M,Woodley
75785,CS,225,4,11:00 AM,12:50 PM,R,,
75788,CS,225,4,09:00 AM,10:50 AM,R,,
75790,CS,225,4,11:00 AM,12:50 PM,R,,
75792,CS,225,4,01:00 PM,02:50 PM,R,,
75794,CS,225,4,03:00 PM,04:50 PM,R,,
75796,CS,225,4,05:00 PM,06:50 PM,R,,
35917,CS,225,4,11:00 AM,11:50 AM,MWF,C,Evans
35919,CS,225,4,02:00 PM,02:50 PM,MWF,C,Evans
72271,CS,225,4,11:00 AM,11:50 AM,MWF,C,Evans
72273,CS,225,4,02:00 PM,02:50 PM,MWF,C,Evans
75823,CS,225,4,02:00 PM,02:50 PM,MWF,C,Evans
75821,CS,225,4,11:00 AM,11:50 AM,MWF,C,Evans
75822,CS,225,4,11:00 AM,11:50 AM,MWF,C,Evans
75824,CS,225,4,02:00 PM,02:50 PM,MWF,C,Evans
63733,CS,233,4,08:30 AM,10:20 AM,TR,G,Herman
64513,CS,233,4,10:30 AM,12:20 PM,TR,G,Herman
72275,CS,233,4,08:30 AM,10:20 AM,TR,G,Herman
72276,CS,233,4,10:30 AM,12:20 PM,TR,G,Herman
63735,CS,233,4,12:30 PM,01:50 PM,F,,
63737,CS,233,4,02:00 PM,03:20 PM,F,,
63739,CS,233,4,11:00 AM,12:20 PM,F,,
63734,CS,233,4,11:00 AM,12:20 PM,TR,S,Ghose
73071,CS,240,3,12:30 PM,01:45 PM,TR,W,Fagen-Ulmschneider
76205,CS,241,4,03:30 PM,04:50 PM,W,L,Angrave
66269,CS,241,4,05:00 PM,06:20 PM,W,,
75920,CS,241,4,06:30 PM,07:50 PM,W,,
75921,CS,241,4,09:30 AM,10:50 AM,R,,
75922,CS,241,4,11:00 AM,12:20 PM,R,,
75923,CS,241,4,12:30 PM,01:50 PM,R,,
75924,CS,241,4,02:00 PM,03:20 PM,R,,
51477,CS,241,4,03:30 PM,04:50 PM,R,,
57584,CS,241,4,11:00 AM,12:20 PM,F,,
57585,CS,241,4,12:30 PM,01:50 PM,F,,
59531,CS,241,4,05:00 PM,06:20 PM,W,L,Angrave
51471,CS,241,4,06:30 PM,07:50 PM,W,L,Angrave
51472,CS,241,4,09:30 AM,10:50 AM,R,L,Angrave
51473,CS,241,4,11:00 AM,12:20 PM,R,L,Angrave
51474,CS,241,4,12:30 PM,01:50 PM,R,L,Angrave
51475,CS,241,4,02:00 PM,03:20 PM,R,L,Angrave
66270,CS,241,4,03:30 PM,04:50 PM,R,L,Angrave
66271,CS,241,4,05:00 PM,06:20 PM,R,L,Angrave
66272,CS,241,4,06:30 PM,07:50 PM,R,L,Angrave
51476,CS,241,4,11:00 AM,12:20 PM,F,L,Angrave
66273,CS,241,4,03:30 PM,04:50 PM,W,L,Angrave
46648,CS,241,4,12:30 PM,01:50 PM,F,L,Angrave
45300,CS,241,4,09:00 AM,09:50 AM,MWF,L,Angrave
66268,CS,241,4,09:00 AM,09:50 AM,MWF,L,Angrave
45328,CS,242,3,ARRANGED,,,M,Woodley
45325,CS,242,3,03:00 PM,03:50 PM,F,M,Woodley
74767,CS,277,4,11:00 AM,12:15 PM,MW,B,Solomon
74768,CS,277,4,10:00 AM,10:50 AM,F,,
74770,CS,277,4,11:00 AM,11:50 AM,F,,
31518,CS,296,1,05:00 PM,05:50 PM,M,M,Beckman
62763,CS,296,1,ARRANGED,,,S,Ghose
57758,CS,296,1,07:00 PM,08:50 PM,W,L,Angrave
53280,CS,357,3,12:30 PM,01:45 PM,TR,M,Silva
63536,CS,357,3,12:30 PM,01:45 PM,TR,M,Silva
72361,CS,361,3,11:00 AM,11:50 AM,M,H,Liu
66306,CS,361,3,12:00 PM,12:50 PM,M,H,Liu
66307,CS,361,3,01:00 PM,01:50 PM,M,H,Liu
66303,CS,361,3,02:00 PM,02:50 PM,M,H,Liu
66304,CS,361,3,03:00 PM,03:50 PM,M,H,Liu
66305,CS,361,3,04:00 PM,04:50 PM,M,H,Liu
76052,CS,361,3,09:00 AM,09:50 AM,M,,
76054,CS,361,3,09:00 AM,09:50 AM,T,,
76056,CS,361,3,09:00 AM,09:50 AM,W,,
66298,CS,361,3,12:30 PM,01:45 PM,WF,H,Liu
76142,CS,361,3,12:30 PM,01:45 PM,WF,H,Liu
72090,CS,374,4,09:00 AM,09:50 AM,WF,,
70643,CS,374,4,09:00 AM,09:50 AM,WF,,
70644,CS,374,4,10:00 AM,10:50 AM,WF,,
70645,CS,374,4,11:00 AM,11:50 AM,WF,,
72092,CS,374,4,12:00 PM,12:50 PM,WF,,
72094,CS,374,4,04:00 PM,04:50 PM,WF,,
66451,CS,374,4,01:00 PM,01:50 PM,WF,,
72201,CS,374,4,05:00 PM,05:50 PM,WF,,
66453,CS,374,4,02:00 PM,02:50 PM,WF,,
66455,CS,374,4,03:00 PM,03:50 PM,WF,,
66445,CS,374,4,11:00 AM,12:15 PM,TR,J,Erickson
66454,CS,374,4,11:00 AM,12:15 PM,TR,J,Erickson
70641,CS,374,4,02:00 PM,03:15 PM,TR,N,Kani
66446,CS,374,4,09:00 AM,09:50 AM,WF,,
66447,CS,374,4,10:00 AM,10:50 AM,WF,,
66448,CS,374,4,11:00 AM,11:50 AM,WF,,
66449,CS,374,4,12:00 PM,12:50 PM,WF,,
66450,CS,374,4,01:00 PM,01:50 PM,WF,,
66452,CS,374,4,02:00 PM,02:50 PM,WF,,
14855,CS,397,1 TO 3,ARRANGED,,,,
75641,CS,400,3,12:30 PM,01:45 PM,TR,T,Williams
75708,CS,400,3,12:30 PM,01:45 PM,TR,T,Williams
75642,CS,401,3,02:00 PM,03:15 PM,TR,Y,Gertner
75709,CS,401,3,02:00 PM,03:15 PM,TR,Y,Gertner
76149,CS,407,3 OR 4,04:00 PM,04:50 PM,MWF,A,Miller
67393,CS,410,4,ARRANGED,,,C,Zhai
73824,CS,410,3,ARRANGED,,,C,Zhai
73825,CS,410,4,ARRANGED,,,C,Zhai
72358,CS,411,3,ARRANGED,,,A,Alawini
75725,CS,411,3,09:00 PM,10:15 PM,MW,A,Alawini
75726,CS,411,4,09:00 PM,10:15 PM,MW,A,Alawini
30109,CS,411,3,11:00 AM,12:15 PM,MW,A,Alawini
40086,CS,411,4,11:00 AM,12:15 PM,MW,A,Alawini
67652,CS,411,3,02:00 PM,03:15 PM,TR,Y,Park
69827,CS,411,4,02:00 PM,03:15 PM,TR,Y,Park
48711,CS,412,3,09:30 AM,10:45 AM,TR,A,Banerjee
61986,CS,412,4,09:30 AM,10:45 AM,TR,A,Banerjee
43357,CS,412,3,09:30 AM,10:45 AM,TR,A,Banerjee
43358,CS,412,4,09:30 AM,10:45 AM,TR,A,Banerjee
33540,CS,413,3,03:00 PM,03:50 PM,MWF,,
39196,CS,413,4,03:00 PM,03:50 PM,MWF,,
36119,CS,418,3,ARRANGED,,,J,Hart
36121,CS,418,4,ARRANGED,,,J,Hart
67033,CS,418,4,ARRANGED,,,J,Hart
65906,CS,421,3,ARRANGED,,,E,Gunter
65907,CS,421,4,ARRANGED,,,E,Gunter
30128,CS,421,3,02:00 PM,03:15 PM,TR,E,Gunter
40087,CS,421,4,02:00 PM,03:15 PM,TR,E,Gunter
51775,CS,424,3,03:30 PM,04:45 PM,TR,T,Abdelzaher
51776,CS,424,4,03:30 PM,04:45 PM,TR,T,Abdelzaher
72128,CS,425,3,12:30 PM,01:45 PM,TR,M,Bailey
76108,CS,425,4,12:30 PM,01:45 PM,TR,M,Bailey
36091,CS,425,3,12:30 PM,01:45 PM,TR,M,Bailey
57769,CS,425,4,12:30 PM,01:45 PM,TR,M,Bailey
43355,CS,426,3,09:30 AM,10:45 AM,MW,V,Adve
43356,CS,426,4,09:30 AM,10:45 AM,MW,V,Adve
71009,CS,427,4,ARRANGED,,,R,Jabbarvand Behrouz
36104,CS,427,3,ARRANGED,,,R,Jabbarvand Behrouz
36107,CS,427,4,ARRANGED,,,R,Jabbarvand Behrouz
36069,CS,433,3,11:00 AM,12:15 PM,TR,S,Adve
43363,CS,433,4,11:00 AM,12:15 PM,TR,S,Adve
76265,CS,435,3,ARRANGED,,,P,Godfrey
76266,CS,435,4,ARRANGED,,,P,Godfrey
76267,CS,435,4,ARRANGED,,,,
75719,CS,437,4,ARRANGED,,,M,Caesar
75715,CS,437,3,ARRANGED,,,M,Caesar
75717,CS,437,4,ARRANGED,,,M,Caesar
36061,CS,438,3,03:30 PM,04:45 PM,MW,R,Roy Choudhury
57772,CS,438,4,03:30 PM,04:45 PM,MW,R,Roy Choudhury
61199,CS,439,3,09:30 AM,10:45 AM,WF,R,Kravets
61201,CS,439,4,09:30 AM,10:45 AM,WF,R,Kravets
67003,CS,440,3,09:00 AM,09:50 AM,MWF,M,Fleck
67004,CS,440,4,09:00 AM,09:50 AM,MWF,M,Fleck
74468,CS,441,4,ARRANGED,,,M,Morales Aguirre
74467,CS,441,3,ARRANGED,,,M,Morales Aguirre
74471,CS,441,4,ARRANGED,,,M,Morales Aguirre
65086,CS,445,3,11:00 AM,12:15 PM,MW,Y,Wang
65087,CS,445,4,11:00 AM,12:15 PM,MW,Y,Wang
46792,CS,446,3,12:30 PM,01:45 PM,WF,L,Gui
46793,CS,446,4,12:30 PM,01:45 PM,WF,L,Gui
70473,CS,447,4,ARRANGED,,,J,Hockenmaier
63292,CS,447,3,ARRANGED,,,J,Hockenmaier
63293,CS,447,4,ARRANGED,,,J,Hockenmaier
36016,CS,450,3,11:00 AM,12:15 PM,TR,A,Kloeckner
36020,CS,450,4,11:00 AM,12:15 PM,TR,A,Kloeckner
69008,CS,461,4,11:00 AM,11:50 AM,W,,
69009,CS,461,4,02:00 PM,02:50 PM,W,,
69010,CS,461,4,12:00 PM,12:50 PM,W,,
69013,CS,461,4,01:00 PM,01:50 PM,W,,
66966,CS,461,4,04:00 PM,04:50 PM,W,,
66968,CS,461,4,03:00 PM,03:50 PM,W,,
66971,CS,461,4,10:00 AM,10:50 AM,W,,
66969,CS,461,4,10:00 AM,10:50 AM,W,,
66970,CS,461,4,03:00 PM,03:50 PM,W,,
69011,CS,461,4,01:00 PM,01:50 PM,W,,
49547,CS,461,4,09:30 AM,10:45 AM,TR,A,Bates
72159,CS,461,4,09:30 AM,10:45 AM,TR,A,Bates
49550,CS,463,3,09:30 AM,10:45 AM,MW,G,Wang
49551,CS,463,4,09:30 AM,10:45 AM,MW,G,Wang
74739,CS,464,3,11:00 AM,12:15 PM,TR,C,Gunter
67943,CS,465,4,02:00 PM,03:20 PM,F,B,Bailey
67945,CS,465,4,09:30 AM,10:50 AM,F,B,Bailey
67946,CS,465,4,11:00 AM,12:20 PM,F,B,Bailey
67944,CS,465,4,12:30 PM,01:50 PM,F,B,Bailey
76292,CS,465,4,03:30 PM,04:50 PM,F,B,Bailey
43389,CS,465,4,09:30 AM,10:45 AM,MW,B,Bailey
72163,CS,465,4,09:30 AM,10:45 AM,MW,B,Bailey
43388,CS,465,4,09:30 AM,10:45 AM,MW,B,Bailey
56646,CS,465,4,09:30 AM,10:45 AM,MW,B,Bailey
51764,CS,466,3,02:00 PM,03:15 PM,WF,M,El-Kebir
51765,CS,466,4,02:00 PM,03:15 PM,WF,M,El-Kebir
76099,CS,466,3,02:00 PM,03:15 PM,WF,M,El-Kebir
76100,CS,466,4,02:00 PM,03:15 PM,WF,M,El-Kebir
70159,CS,473,4,03:30 PM,04:45 PM,TR,S,Har-Peled
72165,CS,473,4,03:30 PM,04:45 PM,TR,S,Har-Peled
75407,CS,474,3,09:30 AM,10:45 AM,TR,M,Viswanathan
75408,CS,474,4,09:30 AM,10:45 AM,TR,M,Viswanathan
64565,CS,477,3,11:00 AM,12:15 PM,TR,S,Misailovic
64566,CS,477,4,11:00 AM,12:15 PM,TR,S,Misailovic
52040,CS,481,3,04:00 PM,04:50 PM,MW,S,Jacobson
58069,CS,481,4,04:00 PM,04:50 PM,MW,S,Jacobson
58793,CS,483,4,ARRANGED,,,,
67070,CS,483,4,09:30 AM,10:50 AM,TR,S,Patel
73997,CS,483,4,ARRANGED,,,S,Patel
65816,CS,491,3,12:30 PM,01:45 PM,TR,M,Beckman
54321,CS,491,2,04:00 PM,05:50 PM,R,M,Bashir
67520,CS,491,1,01:00 PM,01:50 PM,F,Y,Gertner
66834,CS,491,1,01:00 PM,01:50 PM,F,Y,Gertner
30139,CS,492,3,04:00 PM,04:50 PM,W,M,Woodley
72830,CS,497,1 TO 3,ARRANGED,,,,
70418,CS,498,3,02:00 PM,03:15 PM,WF,H,Lane
71075,CS,498,4,02:00 PM,03:15 PM,WF,H,Lane
31537,CS,498,3,02:00 PM,03:15 PM,TR,D,Vasisht
52151,CS,498,4,02:00 PM,03:15 PM,TR,D,Vasisht
40094,CS,498,3,09:30 AM,10:45 AM,MW,G,Chowdhary
47171,CS,498,4,09:30 AM,10:45 AM,MW,G,Chowdhary
43670,CS,498,3,11:00 AM,12:15 PM,TR,E,Shaffer
52640,CS,498,4,11:00 AM,12:15 PM,TR,E,Shaffer
31531,CS,498,4,ARRANGED,,,M,Caesar
49838,CS,498,3,03:30 PM,04:45 PM,TR,R,Cunningham
31535,CS,498,4,03:30 PM,04:45 PM,TR,R,Cunningham
66825,CS,498,3,02:00 PM,03:15 PM,WF,R,Kumar
66826,CS,498,4,02:00 PM,03:15 PM,WF,R,Kumar
10465,CS,499,3,ARRANGED,,,,
75612,CS,508,4,11:00 AM,12:20 PM,TR,S,Lumetta
75700,CS,508,4,11:00 AM,12:20 PM,TR,S,Lumetta
43351,CS,511,4,02:00 PM,03:15 PM,WF,K,Chang
74018,CS,519,4,ARRANGED,,,E,Shaffer
35905,CS,519,4,ARRANGED,,,E,Shaffer
54414,CS,522,4,12:30 PM,01:45 PM,TR,G,Rosu
59677,CS,523,4,12:30 PM,01:45 PM,WF,T,Xu
41596,CS,523,4,12:30 PM,01:45 PM,WF,T,Xu
35912,CS,527,4,03:30 PM,04:45 PM,WF,D,Marinov
75454,CS,534,4,12:30 PM,01:45 PM,WF,J,Torrellas
54666,CS,536,4,09:30 AM,10:45 AM,TR,Z,Kalbarczyk
75754,CS,536,4,09:30 AM,10:45 AM,TR,Z,Kalbarczyk
75892,CS,537,4,02:00 PM,03:15 PM,TR,K,Nahrstedt
75414,CS,540,4,03:30 PM,04:45 PM,TR,M,Telgarsky
74766,CS,542,4,12:30 PM,01:45 PM,WF,N,Jiang
37132,CS,543,4,11:00 AM,12:15 PM,WF,S,Lazebnik
76188,CS,543,4,ARRANGED,,,S,Lazebnik
75562,CS,545,4,12:30 PM,01:45 PM,TR,P,Smaragdis
74740,CS,546,4,02:00 PM,03:15 PM,WF,H,Ji
48226,CS,549,2 OR 4,03:30 PM,04:50 PM,TR,J,Hummel
57701,CS,554,4,11:00 AM,12:15 PM,WF,E,Solomonik
55575,CS,556,4,09:30 AM,10:45 AM,TR,L,Olson
75418,CS,562,4,03:30 PM,04:45 PM,TR,B,Li
54776,CS,563,4,11:00 AM,12:15 PM,WF,,
54597,CS,563,4,11:00 AM,12:15 PM,WF,C,Fletcher
75897,CS,567,4,09:30 AM,10:45 AM,TR,K,Karahalios
33563,CS,571,4,10:00 AM,10:50 AM,MWF,J,Balog
71847,CS,576,4,03:30 PM,04:45 PM,TR,J,Meseguer
51780,CS,579,4,02:00 PM,03:15 PM,TR,M,Forbes
76144,CS,580,4,02:00 PM,03:15 PM,TR,R,Mehta
75420,CS,580,4,02:00 PM,03:15 PM,TR,R,Mehta
70702,CS,581,4,09:30 AM,10:45 AM,TR,T,Warnow
75421,CS,582,4,12:30 PM,01:45 PM,TR,S,Sinha
61241,CS,583,4,12:30 PM,01:45 PM,TR,C,Chekuri
60031,CS,584,4,12:30 PM,01:50 PM,TR,S,Mitra
76179,CS,584,4,12:30 PM,01:50 PM,TR,S,Mitra
75422,CS,588,4,12:30 PM,01:45 PM,WF,D,Forsyth
35958,CS,591,1,03:30 PM,04:45 PM,MW,N,Amato
35937,CS,591,1,03:30 PM,04:45 PM,MW,N,Amato
35942,CS,591,1,ARRANGED,,,T,Xu
58740,CS,591,2,12:30 PM,01:45 PM,TR,L,Sha
35946,CS,591,1,11:00 AM,11:50 AM,M,R,Kravets
41977,CS,591,1,11:00 AM,11:50 AM,M,R,Kravets
35961,CS,591,1,03:00 PM,03:50 PM,T,R,Kravets
49716,CS,591,1,ARRANGED,,,R,Jabbarvand Behrouz
35986,CS,591,1,11:00 AM,11:50 AM,F,M,Beckman
62086,CS,598,4,12:30 PM,01:45 PM,WF,A,Kirlik
69375,CS,598,4,ARRANGED,,,A,Renear
